time_data,pc_data,lep_data,rep_data
0,-1.064,0,0
0.01,-1.064,0,0
0.02,-1.064,0,0
0.03,-1.064,-5.83155925857859e-05,-5.54974302019879e-05
0.04,-1.064,-0.000332764471190633,-0.000398216719256232
0.05,-1.064,-0.00103612687199175,-0.00140293002872645
0.06,-1.064,-0.00239622481814637,-0.00339460396513373
0.07,-1.064,-0.0045827691080613,-0.00649640624902787
0.08,-1.064,-0.00766613604484491,-0.0106705036578428
0.09,-1.064,-0.0117093819007104,-0.0159123408915719
0.1,-1.064,-0.0168711218701396,-0.0223486864480341
0.11,-1.064,-0.0233748367366279,-0.030188873972309
0.12,-1.064,-0.031343737756785,-0.0395171458543768
0.13,-1.064,-0.0407364900654578,-0.0502148961936137
0.14,-1.064,-0.0514947626594819,-0.0621052774180012
0.15,-1.064,-0.0635741659772982,-0.0751219280527055
0.16,-1.064,-0.0770093304841712,-0.089397601843866
0.17,-1.064,-0.0918468351317895,-0.105180178499596
0.18,-1.064,-0.108011978718525,-0.122612043111194
0.19,-1.064,-0.125349474516038,-0.141549886583019
0.2,-1.064,-0.143803577889468,-0.161633122571636
0.21,-1.064,-0.163539325633453,-0.182587182194744
0.22,-1.064,-0.184700924184075,-0.204418871568643
0.23,-1.064,-0.207151156069153,-0.227332497957616
0.24,-1.064,-0.230676880583075,-0.251370064779914
0.25,-1.064,-0.255134408398993,-0.276401411295262
0.26,-1.064,-0.280368848912647,-0.302216532141658
0.27,-1.064,-0.306301855856078,-0.328699778464973
0.28,-1.064,-0.333020977316002,-0.355789288391966
0.29,-1.064,-0.360500311420583,-0.383402967766183
0.3,-1.064,-0.388570813190298,-0.411433724067604
0.31,-1.064,-0.417020031589394,-0.439876809865706
0.32,-1.064,-0.445678264047156,-0.468691005117608
0.33,-1.064,-0.474482351791678,-0.497651636399201
0.34,-1.064,-0.503502027258332,-0.526509425550586
0.35,-1.064,-0.532719063787011,-0.55511260636268
0.36,-1.064,-0.561902269767053,-0.583457345986023
0.37,-1.064,-0.590900437908889,-0.611719664105448
0.38,-1.064,-0.619755271386536,-0.639919175068759
0.39,-1.064,-0.648422027434184,-0.667824355579328
0.4,-1.064,-0.676655420541387,-0.695235399543829
0.41,-1.064,-0.704311469303244,-0.722162542127172
0.42,-1.064,-0.731441556380793,-0.748716409412108
0.43,-1.064,-0.75811766495936,-0.774939225096
0.44,-1.064,-0.784278017938084,-0.800689926890835
0.45,-1.064,-0.809691171764423,-0.825750116979555
0.46,-1.064,-0.834167974463913,-0.849813218628716
0.47,-1.064,-0.857709783051857,-0.872713530836659
0.48,-1.064,-0.880428210947997,-0.894537467697385
0.49,-1.064,-0.902414106059562,-0.915578359601338
0.5,-1.064,-0.923565299291965,-0.935972798814465
0.51,-1.064,-0.943669736469416,-0.955581288415269
0.52,-1.064,-0.962614508369306,-0.97415015847874
0.53,-1.064,-0.980386296791681,-0.991519984318245
0.54,-1.064,-0.997067996590582,-1.00775978849571
0.55,-1.064,-1.0128399927706,-1.02310144611087
0.56,-1.064,-1.02777230961431,-1.03760906432491
0.57,-1.064,-1.04174534359057,-1.05108988358115
0.58,-1.064,-1.05464573379032,-1.06337799135718
0.59,-1.064,-1.06641370583429,-1.07452477765474
0.6,-1.064,-1.07713045647302,-1.08468702729759
0.61,-1.064,-1.08700821136441,-1.09394349068393
0.62,-1.064,-1.09622907536671,-1.10229140213099
0.63,-1.064,-1.10469837359362,-1.10964917858118
0.64,-1.064,-1.11212073599132,-1.11596763737943
0.65,-1.064,-1.11843069731691,-1.12133026909448
0.66,-1.064,-1.12392165107672,-1.12588799357841
0.67,-1.064,-1.12888626753473,-1.1297276957772
0.68,-1.064,-1.13329961271386,-1.1328492183382
0.69,-1.064,-1.13685314215273,-1.13524207651345
0.7,-1.064,-1.13933436019964,-1.13697117827184
0.71,-1.064,-1.14088333278092,-1.13811060930344
0.72,-1.064,-1.14186321302269,-1.13866766688347
0.73,-1.064,-1.14245785280253,-1.13866741814692
0.74,-1.064,-1.14252464768167,-1.13822962544912
0.75,-1.064,-1.14185201481171,-1.13739613124132
0.76,-1.064,-1.1404240298304,-1.13607430173073
0.77,-1.064,-1.13846495338027,-1.13423838665283
0.78,-1.064,-1.13628186315974,-1.13200091924201
0.79,-1.064,-1.13402035297116,-1.1295344692943
0.8,-1.064,-1.13153950158302,-1.12697372691165
0.81,-1.064,-1.12862665222536,-1.12431094407447
0.82,-1.064,-1.12527396444528,-1.1214501120445
0.83,-1.064,-1.12168954743661,-1.11834438766833
0.84,-1.064,-1.11813941593063,-1.11504621305058
0.85,-1.064,-1.11475959630964,-1.11167880850859
0.86,-1.064,-1.11147897235399,-1.10835688524068
0.87,-1.064,-1.10808673422193,-1.10508683755962
0.88,-1.064,-1.10436583659069,-1.10174846137679
0.89,-1.064,-1.10033057164158,-1.09823462419523
0.9,-1.064,-1.09627240353977,-1.09452561454853
0.91,-1.064,-1.09242946760534,-1.09068379369513
0.92,-1.064,-1.08872744601297,-1.08688887146416
0.93,-1.064,-1.0849625801136,-1.0833231555299
