time_data,pc_data,lep_data,rep_data
0,-1.053,0,0
0.01,-1.053,0,0
0.02,-1.053,0,0
0.03,-1.053,-5.7730795949035e-05,-5.49127648740766e-05
0.04,-1.053,-0.000328863172758114,-0.000394321010139602
0.05,-1.053,-0.00102275196037178,-0.00138956856359774
0.06,-1.053,-0.0023641386261228,-0.0033625283414711
0.07,-1.053,-0.00452129127005228,-0.00643497660280274
0.08,-1.053,-0.00756460924577102,-0.0105690597528782
0.09,-1.053,-0.0115573260618459,-0.0157602400201174
0.1,-1.053,-0.016657286599078,-0.0221344630347746
0.11,-1.053,-0.0230861735618741,-0.0298995808997786
0.12,-1.053,-0.030965382786081,-0.0391386395816572
0.13,-1.053,-0.0402531605811515,-0.0497321574086785
0.14,-1.053,-0.0508918458232518,-0.0615032389206146
0.15,-1.053,-0.0628381125458322,-0.0743865166663922
0.16,-1.053,-0.0761266628273811,-0.0885153961141516
0.17,-1.053,-0.090803338659586,-0.104137446760629
0.18,-1.053,-0.106792902856286,-0.12139441882407
0.19,-1.053,-0.123940650998788,-0.140142955648438
0.2,-1.053,-0.142192683260656,-0.160023651004922
0.21,-1.053,-0.161715153879646,-0.180763329947315
0.22,-1.053,-0.182651846722484,-0.202369345650257
0.23,-1.053,-0.204865251078777,-0.225046072224291
0.24,-1.053,-0.228142559154057,-0.24883656203583
0.25,-1.053,-0.252341219306073,-0.273611340608452
0.26,-1.053,-0.277308593862015,-0.299160925842205
0.27,-1.053,-0.302968156165336,-0.325369898051344
0.28,-1.053,-0.329407283456438,-0.352177133703662
0.29,-1.053,-0.356600341445447,-0.379502519769976
0.3,-1.053,-0.384379273002667,-0.407241635035559
0.31,-1.053,-0.412532818038308,-0.435390149835517
0.32,-1.053,-0.440892653755307,-0.463905904913105
0.33,-1.053,-0.469396519557537,-0.492564905088793
0.34,-1.053,-0.49811383394988,-0.521119676568131
0.35,-1.053,-0.527026829920575,-0.549420287099184
0.36,-1.053,-0.555906970865567,-0.577464444290555
0.37,-1.053,-0.584605362409326,-0.60542802033742
0.38,-1.053,-0.613163763619503,-0.633330541798635
0.39,-1.053,-0.641536732640548,-0.66094174318575
0.4,-1.053,-0.669479402687766,-0.6880630694264
0.41,-1.053,-0.696848827874812,-0.714705116838308
0.42,-1.053,-0.723697849099023,-0.740978960714893
0.43,-1.053,-0.750099727777143,-0.766927934305376
0.44,-1.053,-0.775993325348561,-0.79241238295433
0.45,-1.053,-0.801147920817061,-0.817214070568486
0.46,-1.053,-0.825374704985152,-0.841026797051764
0.47,-1.053,-0.848674929765496,-0.863685189474022
0.48,-1.053,-0.871160310251636,-0.885276210262921
0.49,-1.053,-0.892921743021323,-0.906093407060438
0.5,-1.053,-0.913857913620091,-0.926273954986083
0.51,-1.053,-0.933758001779009,-0.945678741510068
0.52,-1.053,-0.952509245036861,-0.964053897454235
0.53,-1.053,-0.970098074650502,-0.981239998607786
0.54,-1.053,-0.986607500428266,-0.997306729897482
0.55,-1.053,-1.00221788193511,-1.01248628865539
0.56,-1.053,-1.01699900084296,-1.02684246146151
0.57,-1.053,-1.03083115328121,-1.04018215657576
0.58,-1.053,-1.04360093049103,-1.05233953299469
0.59,-1.053,-1.05524897117208,-1.06336615330384
0.6,-1.053,-1.06585659660579,-1.07341875490328
0.61,-1.053,-1.0756356072291,-1.08257591199614
0.62,-1.053,-1.08476740294032,-1.090834400696
0.63,-1.053,-1.09315715130075,-1.09811238467875
0.64,-1.053,-1.10050964246609,-1.10436054152027
0.65,-1.053,-1.10675926440643,-1.10966232726558
0.66,-1.053,-1.11219886761574,-1.11416841535483
0.67,-1.053,-1.11712055561679,-1.11796516950118
0.68,-1.053,-1.12149894463622,-1.12105176181765
0.69,-1.053,-1.12502536179889,-1.12341727713591
0.7,-1.053,-1.1274871683307,-1.12512646335973
