time_data,pc_data,lep_data,rep_data
0,-1.103,0,0
0.01,-1.103,0,0
0.02,-1.103,0,0
0.03,-1.103,-6.03889629901756e-05,-5.75703350569948e-05
0.04,-1.103,-0.000346596359243537,-0.00041202879062447
0.05,-1.103,-0.00108354710101374,-0.00145030258371211
0.06,-1.103,-0.00250998531711815,-0.00350832699449596
0.07,-1.103,-0.0048007370253601,-0.0067142033039924
0.08,-1.103,-0.00802609699791034,-0.0110301707108955
0.09,-1.103,-0.0122484933092924,-0.016451611962799
0.1,-1.103,-0.0176292725778121,-0.0231082133219717
0.11,-1.103,-0.0243982911939332,-0.0312145617622087
0.12,-1.103,-0.0326851977722159,-0.0408591423195881
0.13,-1.103,-0.0424501431899401,-0.0519264548929197
0.14,-1.103,-0.0536324219320908,-0.0642398223683624
0.15,-1.103,-0.0661838738549552,-0.077729359506126
0.16,-1.103,-0.0801388762214439,-0.0925255099894121
0.17,-1.103,-0.095546622237826,-0.108877254456384
0.18,-1.103,-0.112334312713407,-0.126929230476849
0.19,-1.103,-0.130344597547703,-0.146538299030263
0.2,-1.103,-0.149515191587999,-0.167339690397219
0.21,-1.103,-0.17000716964577,-0.18905389355894
0.22,-1.103,-0.191966237277267,-0.211685775378357
0.23,-1.103,-0.215256218674724,-0.235439407446836
0.24,-1.103,-0.239662794493732,-0.260353075699682
0.25,-1.103,-0.265038242009526,-0.286294187022825
0.26,-1.103,-0.291219681720194,-0.313050880741992
0.27,-1.103,-0.318122314682853,-0.340506695130569
0.28,-1.103,-0.34583429519105,-0.368597150443682
0.29,-1.103,-0.374328774588728,-0.397233128388466
0.3,-1.103,-0.403433206422182,-0.426298064681041
0.31,-1.103,-0.432930915767638,-0.455785729931723
0.32,-1.103,-0.462647305248026,-0.485658234232925
0.33,-1.103,-0.492516029357634,-0.51568849955428
0.34,-1.103,-0.522607933300663,-0.545620848692161
0.35,-1.103,-0.552903161651787,-0.57529701009728
0.36,-1.103,-0.583161108775343,-0.60470768655796
0.37,-1.103,-0.613222363419354,-0.634029419709982
0.38,-1.103,-0.643128426715811,-0.6632821355699
0.39,-1.103,-0.672837033072227,-0.692229850613506
0.4,-1.103,-0.702101412638027,-0.720668319936096
0.41,-1.103,-0.730773911683044,-0.748606493885523
0.42,-1.103,-0.75890073953947,-0.77615340308905
0.43,-1.103,-0.786549343219571,-0.803347336602598
0.44,-1.103,-0.813655678742887,-0.830042241014399
0.45,-1.103,-0.839985740170814,-0.856019143362673
0.46,-1.103,-0.865349160293112,-0.880970128991178
0.47,-1.103,-0.889747667563507,-0.904728330772465
0.48,-1.103,-0.913292512021848,-0.92737821646263
0.49,-1.103,-0.936074365258202,-0.949212344813758
0.5,-1.103,-0.957988025889127,-0.970365241198702
0.51,-1.103,-0.978817064771547,-0.990696045035666
0.52,-1.103,-0.99844805250547,-1.009951791045
0.53,-1.103,-1.01686855929246,-1.02797305125397
0.54,-1.103,-1.03416107198975,-1.04482649935417
0.55,-1.103,-1.05050606400622,-1.06074286766418
0.56,-1.103,-1.06597441776774,-1.07578739952522
0.57,-1.103,-1.08044688497491,-1.0897685131703
0.58,-1.103,-1.09381027528006,-1.10252004306759
0.59,-1.103,-1.10600335205168,-1.11409276760253
0.6,-1.103,-1.11710687169506,-1.12464363966282
0.61,-1.103,-1.12733456698,-1.13425203489613
0.62,-1.103,-1.13687104128886,-1.14291681293301
0.63,-1.103,-1.14562217988929,-1.15055729046687
0.64,-1.103,-1.15329204761776,-1.15712478208873
0.65,-1.103,-1.15981570142374,-1.1627029025398
0.66,-1.103,-1.1654884605096,-1.16744344651469
0.67,-1.103,-1.17060500535927,-1.17143514785057
0.68,-1.103,-1.17514199803115,-1.17468022726827
0.69,-1.103,-1.17879135250821,-1.17716972821262
0.7,-1.103,-1.18134108345343,-1.17896912936691
0.71,-1.103,-1.1829325975657,-1.18015305027781
0.72,-1.103,-1.18393120670205,-1.18073027881323
0.73,-1.103,-1.18452308895614,-1.18072794915559
0.74,-1.103,-1.18456722398133,-1.18026787376106
0.75,-1.103,-1.18385285956843,-1.17939343060897
0.76,-1.103,-1.1823649103339,-1.1780129958509
0.77,-1.103,-1.18032913890087,-1.17610184358865
0.78,-1.103,-1.17805473425731,-1.17377407163607
0.79,-1.103,-1.17568923348712,-1.17120439498111
0.8,-1.103,-1.17309312524282,-1.16852937706118
0.81,-1.103,-1.17005500957138,-1.16574236056397
0.82,-1.103,-1.16656813713885,-1.16274820685431
0.83,-1.103,-1.16284159158461,-1.15950102427185
0.84,-1.103,-1.15914311034556,-1.1560546728061
0.85,-1.103,-1.15561057481961,-1.15253420182118
0.86,-1.103,-1.15217407220136,-1.14905637075621
0.87,-1.103,-1.14862361705136,-1.14562892369028
0.88,-1.103,-1.14474273111577,-1.14213176573541
0.89,-1.103,-1.140546723812,-1.13845816318644
0.9,-1.103,-1.13632863865208,-1.13458956971487
0.91,-1.103,-1.13232800607208,-1.1305896498765
0.92,-1.103,-1.12847139394394,-1.1266393280856
0.93,-1.103,-1.12455520551248,-1.12292190880629
0.94,-1.103,-1.1205470570609,-1.11943629195667
0.95,-1.103,-1.11654101328719,-1.11597642588915
0.96,-1.103,-1.11261043853183,-1.11234564382234
0.97,-1.103,-1.10877019461597,-1.10858001999069
0.98,-1.103,-1.10501308129863,-1.10489388039549
0.99,-1.103,-1.10136647303891,-1.10147967645012
1,-1.103,-1.09789407451354,-1.09837116336356
1.01,-1.103,-1.09462672758349,-1.09544708798788
1.02,-1.103,-1.09159206448965,-1.09257584217531
1.03,-1.103,-1.08878872413953,-1.08975129992782
1.04,-1.103,-1.08616569383958,-1.0870853361228
1.05,-1.103,-1.08368740600046,-1.08475626941401
1.06,-1.103,-1.08135409685948,-1.08287474474183
1.07,-1.103,-1.0791756976903,-1.08131921834264
1.08,-1.103,-1.07720480087448,-1.07984158012955
1.09,-1.103,-1.07555391079432,-1.07832680029423
1.1,-1.103,-1.07428375568358,-1.0769062189121
1.11,-1.103,-1.07331817600776,-1.07583218954372
1.12,-1.103,-1.07252247247282,-1.07521046593608
1.13,-1.103,-1.07184170839896,-1.07487383870407
1.14,-1.103,-1.07137509371609,-1.07455019945118
1.15,-1.103,-1.07128523662699,-1.07414363677691
1.16,-1.103,-1.0716449927833,-1.07378541281606
1.17,-1.103,-1.07236470419883,-1.07363919582219
1.18,-1.103,-1.07316930293129,-1.07375550912319
1.19,-1.103,-1.07381246099217,-1.0740688083161
1.2,-1.103,-1.07437908539942,-1.0745154794314
1.21,-1.103,-1.0752183227047,-1.07511188016715
1.22,-1.103,-1.07660622399233,-1.07587219689798
1.23,-1.103,-1.07845393929144,-1.07672354840178
1.24,-1.103,-1.08037190640116,-1.07758066896936
1.25,-1.103,-1.08208404889296,-1.07848936132037
1.26,-1.103,-1.08365266854473,-1.07954560929574
1.27,-1.103,-1.08528872662736,-1.08074111487504
1.28,-1.103,-1.08715334383767,-1.08200460285117
1.29,-1.103,-1.0892704865522,-1.08322506190074
1.3,-1.103,-1.09146257174495,-1.08432189103893
1.31,-1.103,-1.0934859513692,-1.08537405859938
1.32,-1.103,-1.09528391918968,-1.08659015310771
1.33,-1.103,-1.09702512036404,-1.08808795007188
1.34,-1.103,-1.09891201597966,-1.08977700754441
1.35,-1.103,-1.10093928978177,-1.09153493452445
1.36,-1.103,-1.102889871174,-1.09332623317539
1.37,-1.103,-1.10453884431821,-1.09514359434993
1.38,-1.103,-1.10588122125851,-1.09697309260135
1.39,-1.103,-1.10723285758148,-1.09880731753362
1.4,-1.103,-1.10893492744695,-1.10067458638934
1.41,-1.103,-1.11096646550393,-1.10259865066657
1.42,-1.103,-1.11300489935901,-1.10456119440686
1.43,-1.103,-1.11476860198881,-1.10652174799626
1.44,-1.103,-1.11625413877832,-1.10839049894399
1.45,-1.103,-1.11770239324697,-1.11010123926879
1.46,-1.103,-1.11933848562524,-1.11173352846399
1.47,-1.103,-1.12114356396267,-1.11342992719674
1.48,-1.103,-1.12288075631125,-1.11518798983655
1.49,-1.103,-1.12433875611939,-1.11684197176137
1.5,-1.103,-1.12552196983476,-1.11825108726129
1.51,-1.103,-1.12659938243495,-1.11944885373784
1.52,-1.103,-1.12772545852328,-1.12060558776185
1.53,-1.103,-1.12889771375852,-1.12189817208292
1.54,-1.103,-1.12997155630112,-1.12333683530968
1.55,-1.103,-1.13084904566591,-1.12471069948243
1.56,-1.103,-1.13155641734838,-1.12584383591708
1.57,-1.103,-1.13219746236287,-1.12676428392261
1.58,-1.103,-1.13288625214135,-1.12756982238901
1.59,-1.103,-1.13361886871504,-1.12828968051353
1.6,-1.103,-1.13428267245367,-1.12894821523572
1.61,-1.103,-1.13474324094718,-1.12962413041431
1.62,-1.103,-1.13494154590627,-1.13034994366547
1.63,-1.103,-1.13496300434408,-1.13108163249095
1.64,-1.103,-1.13491399310717,-1.13175190651906
1.65,-1.103,-1.13481660910629,-1.13235973909961
1.66,-1.103,-1.13463630068738,-1.13296296823578
1.67,-1.103,-1.13432728349274,-1.13356662472671
1.68,-1.103,-1.13389960008869,-1.13413354572769
1.69,-1.103,-1.13342382713259,-1.13462445012754
1.7,-1.103,-1.13295484003597,-1.13497185843968
1.71,-1.103,-1.13249361028899,-1.13515125280817
1.72,-1.103,-1.132012439966,-1.13527159444955
1.73,-1.103,-1.13151780230924,-1.13544898511808
1.74,-1.103,-1.13099892487312,-1.13563384729832
1.75,-1.103,-1.13033599973522,-1.1356201584312
1.76,-1.103,-1.12941752655531,-1.13526087168973
1.77,-1.103,-1.12831603756141,-1.13466258084298
1.78,-1.103,-1.12724871353524,-1.13406004784821
1.79,-1.103,-1.12637133646629,-1.13358907242616
1.8,-1.103,-1.12565926591697,-1.13322090276847
1.81,-1.103,-1.12493508575519,-1.13283203701629
1.82,-1.103,-1.12402567148693,-1.1323427536364
1.83,-1.103,-1.12295529184202,-1.13176277688776
1.84,-1.103,-1.12191046753281,-1.13112270822516
1.85,-1.103,-1.12099526728834,-1.13042538626837
1.86,-1.103,-1.1201079377274,-1.12968277924821
1.87,-1.103,-1.11907593817107,-1.12897330788996
1.88,-1.103,-1.11793189155412,-1.12840017638631
1.89,-1.103,-1.1169199735337,-1.12796965428704
1.9,-1.103,-1.11624007353545,-1.12754772483502
1.91,-1.103,-1.11584087157391,-1.12696350876868
1.92,-1.103,-1.1154604788524,-1.12615798116994
1.93,-1.103,-1.11488513932375,-1.12523823397398
1.94,-1.103,-1.11405768736972,-1.1243820168795
1.95,-1.103,-1.11313406709258,-1.1236803861373
1.96,-1.103,-1.11241099937216,-1.12306290469647
1.97,-1.103,-1.11199881005685,-1.12236380854854
1.98,-1.103,-1.11169515341273,-1.12148434071384
1.99,-1.103,-1.1112293182639,-1.120533421429
2,-1.103,-1.1105976451952,-1.11974011777791
2.01,-1.103,-1.1100480893807,-1.11925937824595
2.02,-1.103,-1.10979349022843,-1.11905314413061
2.03,-1.103,-1.10979659924179,-1.11887436010625
2.04,-1.103,-1.10979759979545,-1.11847721530401
2.05,-1.103,-1.10963445716316,-1.1178478088236
2.06,-1.103,-1.1094030044095,-1.11719588206354
2.07,-1.103,-1.10927104380189,-1.11673197908624
2.08,-1.103,-1.10929401759422,-1.11644179518154
2.09,-1.103,-1.10938356609402,-1.11613994168324
2.1,-1.103,-1.10940809051134,-1.11570200507167
2.11,-1.103,-1.10934148559279,-1.11520663144508
2.12,-1.103,-1.10926268511557,-1.11482666271333
2.13,-1.103,-1.1092419654883,-1.11457777960172
2.14,-1.103,-1.10935938142645,-1.11431193477258
2.15,-1.103,-1.109699480325,-1.11391314884451
2.16,-1.103,-1.11014545491645,-1.11344586192571
2.17,-1.103,-1.11041239011067,-1.11312539688521
2.18,-1.103,-1.11042524376744,-1.1130842259487
2.19,-1.103,-1.11042093898061,-1.11320151057473
2.2,-1.103,-1.11061232245383,-1.11321070547474
2.21,-1.103,-1.11098627575946,-1.11304121497541
2.22,-1.103,-1.11141063007004,-1.1129517805051
2.23,-1.103,-1.11179373718424,-1.11321320194832
2.24,-1.103,-1.11211504263633,-1.113837060871
2.25,-1.103,-1.11236108154162,-1.11457950191724
2.26,-1.103,-1.11257580525035,-1.11508501173112
2.27,-1.103,-1.11288100225796,-1.11516228741582
2.28,-1.103,-1.11330822223501,-1.11499525048917
2.29,-1.103,-1.11372981393482,-1.11499807248424
2.3,-1.103,-1.11401969809016,-1.1154127454931
2.31,-1.103,-1.11419197106046,-1.11605337241209
2.32,-1.103,-1.11440125349703,-1.11650445883599
2.33,-1.103,-1.11479201124557,-1.1165476562198
2.34,-1.103,-1.11533791148352,-1.11633564727408
2.35,-1.103,-1.11585335885647,-1.11621704413907
2.36,-1.103,-1.11620765153321,-1.11640502832391
2.37,-1.103,-1.1164861197527,-1.11679328799017
2.38,-1.103,-1.11682534952771,-1.117081188745
2.39,-1.103,-1.11720614466643,-1.11705735253598
2.4,-1.103,-1.1175104695636,-1.11681312740868
2.41,-1.103,-1.1176766957195,-1.11664071027948
2.42,-1.103,-1.11773486055277,-1.11676418748226
2.43,-1.103,-1.11771921047662,-1.11718749447045
2.44,-1.103,-1.11767122202269,-1.11766197858368
2.45,-1.103,-1.11770688120526,-1.1178729180373
2.46,-1.103,-1.11789101821166,-1.11773365115353
2.47,-1.103,-1.1181109901267,-1.11747408066213
2.48,-1.103,-1.11813632297766,-1.11744536340224
2.49,-1.103,-1.11787112802344,-1.1178248486835
2.5,-1.103,-1.11751190393728,-1.11847866319649
2.51,-1.103,-1.1173316849085,-1.11907464146468
2.52,-1.103,-1.11742432454223,-1.11939522718031
2.53,-1.103,-1.11766155265167,-1.11954052830437
2.54,-1.103,-1.11781003119968,-1.11981183165327
2.55,-1.103,-1.11772195038591,-1.12038888362613
2.56,-1.103,-1.11747980963529,-1.12113091019887
2.57,-1.103,-1.11735400698085,-1.1217224795985
2.58,-1.103,-1.11754820965416,-1.12197988164419
2.59,-1.103,-1.11798486794688,-1.1220314082442
2.6,-1.103,-1.11836566422392,-1.12217099980316
2.61,-1.103,-1.11847979902231,-1.12251391531952
2.62,-1.103,-1.11837059171531,-1.12285479227209
2.63,-1.103,-1.11819848306919,-1.12290061114469
2.64,-1.103,-1.11807240767886,-1.12257297863823
2.65,-1.103,-1.1180315263387,-1.12203743128738
2.66,-1.103,-1.118096928834,-1.12152520973015
2.67,-1.103,-1.11816301069784,-1.12117309982041
2.68,-1.103,-1.11800338421909,-1.12096200511409
2.69,-1.103,-1.11759728697303,-1.12075784065964
2.7,-1.103,-1.11722845988535,-1.12042694265435
2.71,-1.103,-1.1171663040552,-1.11996535014577
2.72,-1.103,-1.11739682994946,-1.11946583724037
2.73,-1.103,-1.11768455013639,-1.11904182042639
2.74,-1.103,-1.11779738328919,-1.1187883281966
2.75,-1.103,-1.11766578797451,-1.11866585334549
2.76,-1.103,-1.11740396215292,-1.11850424278774
2.77,-1.103,-1.11720401101955,-1.11817000667364
2.78,-1.103,-1.1172333596246,-1.11772872127407
2.79,-1.103,-1.11750727413982,-1.11739106908195
2.8,-1.103,-1.11779860985683,-1.11728445278785
2.81,-1.103,-1.11784439212164,-1.11730202217286
2.82,-1.103,-1.11762899911273,-1.11720677383472
2.83,-1.103,-1.11742613571762,-1.11691963728457
2.84,-1.103,-1.11759296982238,-1.11654604362196
2.85,-1.103,-1.1181826283577,-1.11624547602044
2.86,-1.103,-1.11878557753733,-1.11614738997059
2.87,-1.103,-1.1189537721134,-1.11626867649274
2.88,-1.103,-1.11871561937066,-1.11652868158054
2.89,-1.103,-1.11855250995893,-1.11678058569372
2.9,-1.103,-1.11887790059257,-1.11688338759575
2.91,-1.103,-1.11955837394944,-1.11679832511851
2.92,-1.103,-1.12006274151153,-1.11668001891411
2.93,-1.103,-1.12001664639968,-1.11679332314991
2.94,-1.103,-1.11955311165438,-1.11716545690515
2.95,-1.103,-1.11920912510221,-1.11750916650985
2.96,-1.103,-1.11937527718153,-1.1176186914993
2.97,-1.103,-1.11987359021847,-1.11754438362113
2.98,-1.103,-1.12016662100808,-1.11744423986074
2.99,-1.103,-1.119918223158,-1.11744894223445
3,-1.103,-1.11935898679048,-1.11757969195074
3.01,-1.103,-1.11905819180837,-1.11777120547807
3.02,-1.103,-1.11930125812077,-1.11792077748235
3.03,-1.103,-1.11980034423093,-1.11794596788301
3.04,-1.103,-1.12004246728237,-1.11790162298975
3.05,-1.103,-1.11983795472316,-1.11796782642493
3.06,-1.103,-1.1195084910344,-1.11826140243933
3.07,-1.103,-1.11949551891643,-1.1187438051651
3.08,-1.103,-1.11981745898287,-1.11929143320533
3.09,-1.103,-1.12010196072248,-1.11981720900625
3.1,-1.103,-1.12001080245142,-1.12033115782676
3.11,-1.103,-1.11952081206038,-1.1208935266393
3.12,-1.103,-1.11893540546215,-1.12151460710195
3.13,-1.103,-1.11861294435343,-1.12208271288996
3.14,-1.103,-1.11866454542451,-1.12248827917218
3.15,-1.103,-1.11887608595734,-1.12282767966899
3.16,-1.103,-1.1188979625982,-1.12325241738853
3.17,-1.103,-1.11856769502387,-1.12372490356662
3.18,-1.103,-1.11805174852243,-1.1240970300913
3.19,-1.103,-1.11764963244572,-1.12425457380562
3.2,-1.103,-1.11751697104122,-1.12417391330465
3.21,-1.103,-1.1175322170232,-1.12395139649868
3.22,-1.103,-1.11740442473735,-1.12372993335478
3.23,-1.103,-1.11699980083119,-1.12360082139226
3.24,-1.103,-1.11650630528505,-1.12360171574265
3.25,-1.103,-1.11625216828532,-1.12370089714553
3.26,-1.103,-1.11630582868526,-1.12380654981735
3.27,-1.103,-1.116368576817,-1.12392195418023
3.28,-1.103,-1.11616513423779,-1.12416452353912
3.29,-1.103,-1.11575915036985,-1.12455839816153
3.3,-1.103,-1.11546806548746,-1.12496760909884
3.31,-1.103,-1.1154716961514,-1.12519279493934
3.32,-1.103,-1.11557286667983,-1.12511414295285
3.33,-1.103,-1.11546978062078,-1.12478864169682
3.34,-1.103,-1.11510354230402,-1.12438600215222
3.35,-1.103,-1.11465016531463,-1.12404881993485
3.36,-1.103,-1.11436042868184,-1.1237693444075
