time_data,pc_data,lep_data,rep_data
0,-1.056,0,0
0.01,-1.056,0,0
0.02,-1.056,0,0
0.03,-1.056,-5.78902859345936e-05,-5.50722190481318e-05
0.04,-1.056,-0.000329927163094576,-0.000395383476117422
0.05,-1.056,-0.00102639966245996,-0.00139321259846242
0.06,-1.056,-0.00237288940129034,-0.00337127623435797
0.07,-1.056,-0.00453805794038159,-0.0064517301299251
0.08,-1.056,-0.00759229834446149,-0.0105967262441177
0.09,-1.056,-0.0115987957826235,-0.0158017220224902
0.1,-1.056,-0.016715605217382,-0.0221928875097248
0.11,-1.056,-0.0231648997309741,-0.0299784788584594
0.12,-1.056,-0.0310685702633401,-0.0392418683229133
0.13,-1.056,-0.0403849773389975,-0.049863813068264
0.14,-1.056,-0.051056277133413,-0.0616674306864252
0.15,-1.056,-0.0630388536044176,-0.0745870826227674
0.16,-1.056,-0.0763673892910169,-0.0887559965958332
0.17,-1.056,-0.0910879271568043,-0.104421826692051
0.18,-1.056,-0.107125376172272,-0.121726496257603
0.19,-1.056,-0.12432487309248,-0.140526661589603
0.2,-1.056,-0.142632014959374,-0.160462594601591
0.21,-1.056,-0.162212651255212,-0.181260740182966
0.22,-1.056,-0.183210681081585,-0.202928302306732
0.23,-1.056,-0.205488673677529,-0.225669636836301
0.24,-1.056,-0.228833730433923,-0.249527510042671
0.25,-1.056,-0.253102989428303,-0.274372260277404
0.26,-1.056,-0.278143198567166,-0.299994262734074
0.27,-1.056,-0.303877334952612,-0.326278035230975
0.28,-1.056,-0.330392822413597,-0.353162252871604
0.29,-1.056,-0.357663953659781,-0.380566262321059
0.3,-1.056,-0.385522402136778,-0.408384913836316
0.31,-1.056,-0.413756582969115,-0.436613763826124
0.32,-1.056,-0.442197797093278,-0.465210909180566
0.33,-1.056,-0.47078353898431,-0.493952169743344
0.34,-1.056,-0.499583312767665,-0.522589579641848
0.35,-1.056,-0.528579226061909,-0.550972706492509
0.36,-1.056,-0.557542018180372,-0.579098837812698
0.37,-1.056,-0.586322163997463,-0.607143886033939
0.38,-1.056,-0.614961407384768,-0.635127401652392
0.39,-1.056,-0.643414497165004,-0.662818776149946
0.4,-1.056,-0.671436452352674,-0.690019113308208
0.41,-1.056,-0.698884044658876,-0.716738911002401
0.42,-1.056,-0.725809717319748,-0.74308912204838
0.43,-1.056,-0.752286383195898,-0.76911277709986
0.44,-1.056,-0.778252729615832,-0.79466983760687
0.45,-1.056,-0.803477838529832,-0.819542023391318
0.46,-1.056,-0.82777280725499,-0.843423031669485
0.47,-1.056,-0.851138916383079,-0.866147400073627
0.48,-1.056,-0.873687853314112,-0.887801941513493
0.49,-1.056,-0.895510501398297,-0.90868014439766
0.5,-1.056,-0.91650531312457,-0.92891902489066
0.51,-1.056,-0.936461131706491,-0.948379365638662
0.52,-1.056,-0.955265154655071,-0.966807351827391
0.53,-1.056,-0.972903881555759,-0.984043559135945
0.54,-1.056,-0.98946029087103,-1.00015749185211
0.55,-1.056,-1.00511474912595,-1.01538125943036
0.56,-1.056,-1.01993710418388,-1.0297787358872
0.57,-1.056,-1.03380767954587,-1.04315692007742
0.58,-1.056,-1.04661307949183,-1.05534995148554
0.59,-1.056,-1.05829383003525,-1.06640934562546
0.6,-1.056,-1.06893121848015,-1.07649185283189
