time_data,pc_data,lep_data,rep_data
0,-1.101,0,0
0.01,-1.101,0,0
0.02,-1.101,0,0
0.03,-1.101,-6.02826362833999e-05,-5.74640322245412e-05
0.04,-1.101,-0.000345887031203583,-0.000411320478825485
0.05,-1.101,-0.00108111529106441,-0.00144787321858944
0.06,-1.101,-0.00250415143157722,-0.00350249503047219
0.07,-1.101,-0.00478955914409109,-0.00670303418491543
0.08,-1.101,-0.00800763737450457,-0.0110117261593883
0.09,-1.101,-0.0122208464055583,-0.0164239568711746
0.1,-1.101,-0.0175903927707132,-0.0230692629412668
0.11,-1.101,-0.0243458058834865,-0.0311619619196592
0.12,-1.101,-0.0326164042046472,-0.0407903212411912
0.13,-1.101,-0.0423622623885861,-0.05183868150282
0.14,-1.101,-0.0535227966705867,-0.0641303568237296
0.15,-1.101,-0.0660500402570075,-0.0775956426510072
0.16,-1.101,-0.0799783833689644,-0.092365101110313
0.17,-1.101,-0.0953568850953936,-0.108687656340503
0.18,-1.101,-0.112112648641978,-0.126707830340271
0.19,-1.101,-0.130088429677394,-0.14628247531217
0.2,-1.101,-0.149222278453776,-0.167047036043587
0.21,-1.101,-0.169675472966515,-0.188722254958617
0.22,-1.101,-0.191593641858999,-0.211313098357049
0.23,-1.101,-0.214840555828804,-0.235023649865659
0.24,-1.101,-0.239201955910667,-0.259892386002392
0.25,-1.101,-0.264530326212726,-0.285786838362071
0.26,-1.101,-0.290663196966874,-0.312495241418834
0.27,-1.101,-0.317516100186946,-0.339901175145749
0.28,-1.101,-0.345177159060784,-0.367940294052217
0.29,-1.101,-0.373619573412658,-0.396523840062794
0.3,-1.101,-0.40267097631737,-0.425535734654384
0.31,-1.101,-0.432114909515564,-0.454969824465192
0.32,-1.101,-0.46177702675527,-0.484788048804064
0.33,-1.101,-0.491591146040059,-0.514763452950786
0.34,-1.101,-0.52162805551884,-0.54464068792417
0.35,-1.101,-0.551867983258642,-0.574261815900862
0.36,-1.101,-0.582070806425403,-0.603617819996822
0.37,-1.101,-0.612077534620983,-0.632885215117826
0.38,-1.101,-0.641929679485575,-0.662083911281595
0.39,-1.101,-0.671584848446017,-0.690978153721091
0.4,-1.101,-0.700796347762903,-0.719363925291016
0.41,-1.101,-0.729416712066134,-0.747250242393026
0.42,-1.101,-0.757492416108949,-0.774746217578899
0.43,-1.101,-0.785091139689655,-0.801890341710491
0.44,-1.101,-0.812148955190595,-0.828536817347266
0.45,-1.101,-0.838431988100216,-0.854466701088856
0.46,-1.101,-0.863749933525605,-0.879372146988099
0.47,-1.101,-0.888104500917809,-0.903086347831378
0.48,-1.101,-0.911606959061612,-0.925693871272256
0.49,-1.101,-0.934347988731657,-0.947487315686494
0.5,-1.101,-0.956222544130082,-0.968601312457082
0.51,-1.101,-0.977014420478952,-0.988895070964509
0.52,-1.101,-0.996610215047984,-1.00811558986171
0.53,-1.101,-1.0149974524754,-1.02610344140518
0.54,-1.101,-1.03225864055773,-1.04292541975988
0.55,-1.101,-1.04857424823828,-1.05881231586066
0.56,-1.101,-1.06401511401232,-1.07382931479926
0.57,-1.101,-1.07846197138305,-1.08778477440731
0.58,-1.101,-1.09180162122138,-1.10051254210667
0.59,-1.101,-1.10397290179571,-1.11206342763739
0.6,-1.101,-1.1150565920486,-1.12259437527131
0.61,-1.101,-1.12526634748063,-1.13218472857081
0.62,-1.101,-1.13478664337809,-1.14083326378765
0.63,-1.101,-1.14352333622357,-1.14845925140555
0.64,-1.101,-1.15118051972319,-1.15501398045114
0.65,-1.101,-1.15769322398022,-1.16058105923061
0.66,-1.101,-1.16335666942547,-1.16531223752926
0.67,-1.101,-1.16846543342186,-1.16929615433572
0.68,-1.101,-1.17299609613032,-1.17253490839078
0.69,-1.101,-1.17664054790394,-1.17501946468852
0.7,-1.101,-1.17918677712633,-1.17681527252291
0.71,-1.101,-1.18077612166233,-1.17799692396822
0.72,-1.101,-1.18177378262092,-1.17857313045445
0.73,-1.101,-1.18236581880603,-1.17857092011559
0.74,-1.101,-1.18241112857347,-1.17811200013122
0.75,-1.101,-1.18169891700452,-1.17723966960689
0.76,-1.101,-1.18021405555216,-1.17586225284979
0.77,-1.101,-1.17818222971316,-1.17395497142547
0.78,-1.101,-1.17591252017018,-1.17163184287923
0.79,-1.101,-1.1735523643667,-1.16906747208144
0.8,-1.101,-1.17096217862975,-1.16639832629339
0.81,-1.101,-1.16793049843664,-1.16361769221923
0.82,-1.101,-1.1644505183724,-1.16063038658193
0.83,-1.101,-1.16073127205662,-1.15739046891474
0.84,-1.101,-1.15704040857204,-1.15395172645321
0.85,-1.101,-1.15351571418939,-1.1504391146866
0.86,-1.101,-1.15008721437421,-1.14696928792447
0.87,-1.101,-1.14654488134995,-1.14354992098113
0.88,-1.101,-1.14267220771586,-1.14006091339288
0.89,-1.101,-1.13848445068244,-1.13639551102707
0.9,-1.101,-1.13427457276637,-1.13253510778782
0.91,-1.101,-1.1302820328802,-1.12854330135158
0.92,-1.101,-1.12643335348392,-1.12460095380387
0.93,-1.101,-1.12252492950616,-1.1208913184784
0.94,-1.101,-1.11852435737199,-1.1174132551903
0.95,-1.101,-1.11452568284416,-1.11396070668645
0.96,-1.101,-1.11060223093716,-1.11033700149793
0.97,-1.101,-1.10676879536854,-1.10657816884147
0.98,-1.101,-1.10301811831678,-1.10289847046282
0.99,-1.101,-1.0993775820202,-1.09949033304565
1,-1.101,-1.09591090893787,-1.09638752217997
1.01,-1.101,-1.09264892159016,-1.09346879881704
1.02,-1.101,-1.08961921202994,-1.09060253327952
1.03,-1.101,-1.086820401543,-1.08778254604948
1.04,-1.101,-1.08420147510221,-1.08512068745482
1.05,-1.101,-1.08172687106791,-1.08279529496787
1.06,-1.101,-1.07939683346728,-1.08091704518843
1.07,-1.101,-1.07722129616005,-1.07936440104843
1.08,-1.101,-1.07525284467866,-1.07788923622581
1.09,-1.101,-1.07360397760796,-1.07637650137602
1.1,-1.101,-1.07233542077076,-1.07495752987959
1.11,-1.101,-1.0713710299603,-1.07388469539488
1.12,-1.101,-1.07057613124266,-1.07326379076877
1.13,-1.101,-1.06989580736541,-1.07292763250508
1.14,-1.101,-1.06942927513879,-1.07260411133188
1.15,-1.101,-1.06933914350232,-1.0721973061526
1.16,-1.101,-1.06969827623843,-1.07183848488438
1.17,-1.101,-1.07041703895335,-1.07169134473135
1.18,-1.101,-1.07122039323342,-1.07180644618983
1.19,-1.101,-1.07186203517932,-1.07211826911002
1.2,-1.101,-1.07242688761461,-1.07256320889896
1.21,-1.101,-1.07326410920356,-1.07315762296058
1.22,-1.101,-1.07464976499414,-1.07391570885911
1.23,-1.101,-1.07649502206279,-1.07476461459997
1.24,-1.101,-1.07841034395589,-1.07561911456251
1.25,-1.101,-1.08011968006567,-1.07652504325196
1.26,-1.101,-1.08168535707681,-1.07757839606511
1.27,-1.101,-1.08331835842922,-1.07877087580572
1.28,-1.101,-1.08517981819552,-1.08003120941611
1.29,-1.101,-1.08729371064188,-1.08124841510726
1.3,-1.101,-1.08948247058053,-1.08234193529545
1.31,-1.101,-1.09150247538971,-1.08339076452873
1.32,-1.101,-1.0932970343806,-1.08460349663682
1.33,-1.101,-1.09503481785034,-1.08609791060992
1.34,-1.101,-1.09691830377175,-1.08778356422292
1.35,-1.101,-1.09894218473532,-1.08953807785205
1.36,-1.101,-1.10088940134788,-1.09132598799129
1.37,-1.101,-1.10253505561929,-1.09314002488636
1.38,-1.101,-1.10387418207126,-1.09496628442013
1.39,-1.101,-1.10522264732472,-1.09679734816087
1.4,-1.101,-1.10692162078525,-1.09866151579065
1.41,-1.101,-1.10895014064325,-1.10058253699235
1.42,-1.101,-1.11098565012424,-1.10254212618988
1.43,-1.101,-1.11274653946112,-1.10449985254807
1.44,-1.101,-1.11422938961204,-1.10636592663275
1.45,-1.101,-1.11567508717674,-1.10807413372899
1.46,-1.101,-1.11730874273566,-1.10970400427853
1.47,-1.101,-1.11911150610385,-1.11139808208706
