time_data,pc_data,lep_data,rep_data
0,-1.04,0,0
0.01,-1.04,0,0
0.02,-1.04,0,0
0.03,-1.04,-5.70396727327294e-05,-5.42217968409673e-05
0.04,-1.04,-0.00032425254922461,-0.000389716992158159
0.05,-1.04,-0.0010069452606909,-0.00137377775520667
0.06,-1.04,-0.00232621863918228,-0.00332462084441708
0.07,-1.04,-0.00444863580924683,-0.00636237809583489
0.08,-1.04,-0.00744462339696874,-0.0104491718694069
0.09,-1.04,-0.0113776244017783,-0.0155804851399794
0.1,-1.04,-0.0164045733836307,-0.02188129110994
0.11,-1.04,-0.0227450281402562,-0.0295576910629007
0.12,-1.04,-0.0305182391488137,-0.0386913171353743
0.13,-1.04,-0.0396819578738461,-0.0491616527802458
0.14,-1.04,-0.0501793149494626,-0.0607917460497542
0.15,-1.04,-0.0619682414403256,-0.0735174043283486
0.16,-1.04,-0.0750835241705777,-0.0874728033951176
0.17,-1.04,-0.0895701344025786,-0.102905146307688
0.18,-1.04,-0.105352201786203,-0.11995543323015
0.19,-1.04,-0.12227571027569,-0.138480251530986
0.2,-1.04,-0.14028894029938,-0.158121589768968
0.21,-1.04,-0.159559366687333,-0.178607920377003
0.22,-1.04,-0.180230274053273,-0.199947243103961
0.23,-1.04,-0.202163805452761,-0.222344011272869
0.24,-1.04,-0.225147546800877,-0.245842517158487
0.25,-1.04,-0.249040291025459,-0.270314097442394
0.26,-1.04,-0.273692062812037,-0.295549888407569
0.27,-1.04,-0.299028485741942,-0.321434741145056
0.28,-1.04,-0.325136735222949,-0.347908404688815
0.29,-1.04,-0.351991493504765,-0.374893107319508
0.3,-1.04,-0.37942587106085,-0.402287584695949
0.31,-1.04,-0.407230015052124,-0.430088000749852
0.32,-1.04,-0.435237232862264,-0.458251086275738
0.33,-1.04,-0.463386325009047,-0.486553647668573
0.34,-1.04,-0.491746338947455,-0.514750343286191
0.35,-1.04,-0.520300051029895,-0.542693407780124
0.36,-1.04,-0.548822062256123,-0.570382368862344
0.37,-1.04,-0.577166211113713,-0.597992924267446
0.38,-1.04,-0.605374322107038,-0.625544496870456
0.39,-1.04,-0.633400126957098,-0.652808307567412
0.4,-1.04,-0.660999253774201,-0.679587279225705
0.41,-1.04,-0.688029980315903,-0.705892434281753
0.42,-1.04,-0.714546870334794,-0.731835378466661
0.43,-1.04,-0.740624695203189,-0.757460756194146
0.44,-1.04,-0.766203070525136,-0.782630576306269
0.45,-1.04,-0.791052129139572,-0.807126793556249
0.46,-1.04,-0.814983466959302,-0.830643652553591
0.47,-1.04,-0.837998211492926,-0.853016167615286
0.48,-1.04,-0.860208197530002,-0.874331948840574
0.49,-1.04,-0.881704378567035,-0.894884800401956
0.5,-1.04,-0.90238644982691,-0.914812586179775
0.51,-1.04,-0.922045049261223,-0.93397664779456
0.52,-1.04,-0.940567587879172,-0.952122880299672
0.53,-1.04,-0.957940200858842,-0.969091859791036
0.54,-1.04,-0.97424603379457,-0.984954053912528
0.55,-1.04,-0.989665415899923,-0.999942040764692
0.56,-1.04,-1.00426784180182,-1.01411922799046
0.57,-1.04,-1.01793348896375,-1.02729213127692
0.58,-1.04,-1.03054889222277,-1.03929499423226
