time_data,pc_data,lep_data,rep_data
0,-1.02,0,0
0.01,-1.02,0,0
0.02,-1.02,0,0
0.03,-1.02,-5.59764064188746e-05,-5.31587692705388e-05
0.04,-1.02,-0.000317159286241173,-0.000382633891555995
0.05,-1.02,-0.000982627290906739,-0.00134948423352252
0.06,-1.02,-0.00226788032080429,-0.00326630174126049
0.07,-1.02,-0.00433685852824773,-0.00625068843593654
0.08,-1.02,-0.00726003056248592,-0.0102647297498986
0.09,-1.02,-0.0111011617794489,-0.0153039406411752
0.1,-1.02,-0.0160157863509696,-0.0214917983792426
0.11,-1.02,-0.0222201931904068,-0.029031710878658
0.12,-1.02,-0.029830332516226,-0.0380031354171918
0.13,-1.02,-0.0388031947692696,-0.048283963600047
0.14,-1.02,-0.0490831288470229,-0.0596971568032183
0.15,-1.02,-0.0606299998252769,-0.0721803300199959
0.16,-1.02,-0.0734787251426849,-0.0858688443221496
0.17,-1.02,-0.0876729369505705,-0.101009339383591
0.18,-1.02,-0.103135791376371,-0.117741661968506
0.19,-1.02,-0.119714331808939,-0.135922313820513
0.2,-1.02,-0.13736019297107,-0.155195429551031
0.21,-1.02,-0.156242881326154,-0.175292016022573
0.22,-1.02,-0.176504913717643,-0.196221067820932
0.23,-1.02,-0.198007901210574,-0.218187160583651
0.24,-1.02,-0.220540035996171,-0.241236494649322
0.25,-1.02,-0.243962179642951,-0.265241654886342
0.26,-1.02,-0.268128452355688,-0.289994728898666
0.27,-1.02,-0.292967785325711,-0.31538098423319
0.28,-1.02,-0.318567043611217,-0.341341512293853
0.29,-1.02,-0.344901397093779,-0.367802143329081
0.3,-1.02,-0.371805752864396,-0.394666469464647
0.31,-1.02,-0.399072422596716,-0.421931413744252
0.32,-1.02,-0.426537220670233,-0.449551999415265
0.33,-1.02,-0.454140579310569,-0.477306266091174
0.34,-1.02,-0.481950975039738,-0.504952151772745
0.35,-1.02,-0.509952020458162,-0.532345223750709
0.36,-1.02,-0.537923143370544,-0.559487808969764
0.37,-1.02,-0.565722385440937,-0.586555336436661
0.38,-1.02,-0.593391670535942,-0.613567069654071
0.39,-1.02,-0.620883458477242,-0.64029651601789
0.4,-1.02,-0.64795413883101,-0.666548871007882
0.41,-1.02,-0.674463871564753,-0.692335811151058
0.42,-1.02,-0.70046986988835,-0.71776975728995
0.43,-1.02,-0.72604922674142,-0.742897370752084
0.44,-1.02,-0.75114271697965,-0.767583219461828
0.45,-1.02,-0.775521786833809,-0.791609551186689
0.46,-1.02,-0.798998655484846,-0.814671293828928
0.47,-1.02,-0.821574258644474,-0.836604056468707
0.48,-1.02,-0.843360614268685,-0.857496444863728
0.49,-1.02,-0.864448762150522,-0.877642657380732
0.5,-1.02,-0.884739950118742,-0.897181617392043
0.51,-1.02,-0.904027059471277,-0.915975364934209
0.52,-1.02,-0.922197768147733,-0.933769431731897
0.53,-1.02,-0.939237755857585,-0.950404393812468
0.54,-1.02,-0.955230376950601,-0.965951922835732
0.55,-1.02,-0.970355913340367,-0.980645182590576
0.56,-1.02,-0.984683417362264,-0.994546997594747
0.57,-1.02,-0.998092883741374,-1.00746327959291
0.58,-1.02,-1.0104707608467,-1.01922840255363
0.59,-1.02,-1.02175892832521,-1.02989444701588
0.6,-1.02,-1.03203908192321,-1.0396180080523
0.61,-1.02,-1.04152174605025,-1.04847713169448
0.62,-1.02,-1.05038620506988,-1.0564672200188
0.63,-1.02,-1.05853715504607,-1.06350567824455
0.64,-1.02,-1.06567986892392,-1.06954276590601
0.65,-1.02,-1.0717482956243,-1.07466183679384
0.66,-1.02,-1.0770336569525,-1.0790128260048
0.67,-1.02,-1.08182635685109,-1.08268053421009
0.68,-1.02,-1.08609966312763,-1.08566212245703
0.69,-1.02,-1.08954452001685,-1.08794538592039
0.7,-1.02,-1.09194786151976,-1.08959459469809
0.71,-1.02,-1.0934482446635,-1.09068323687343
0.72,-1.02,-1.09440638924657,-1.09121692788733
0.73,-1.02,-1.0950035225275,-1.09121840508832
0.74,-1.02,-1.09509525594878,-1.09080512496381
0.75,-1.02,-1.09446907508717,-1.09001720392591
0.76,-1.02,-1.09310811589313,-1.08876087133795
0.77,-1.02,-1.09123494948341,-1.08700922146704
0.78,-1.02,-1.08915427326786,-1.08487302404243
0.79,-1.02,-1.08700948788471,-1.082522433961
0.8,-1.02,-1.08465808263665,-1.0800900331304
0.81,-1.02,-1.08188598860622,-1.07756684544791
0.82,-1.02,-1.07868414056245,-1.07485588156366
0.83,-1.02,-1.07525955070344,-1.07190922543035
0.84,-1.02,-1.0718762907017,-1.06877772155831
0.85,-1.02,-1.06866829401515,-1.06558253055623
0.86,-1.02,-1.06556308749169,-1.06243605730951
0.87,-1.02,-1.06234893416088,-1.05934317559077
0.88,-1.02,-1.058808152211,-1.05618355690774
0.89,-1.02,-1.05495388819583,-1.0528496176926
0.9,-1.02,-1.05107582461368,-1.0493203327914
0.91,-1.02,-1.04741052177969,-1.04565659523209
0.92,-1.02,-1.04388266220809,-1.04203674663487
0.93,-1.02,-1.04028830529056,-1.038641970735
0.94,-1.02,-1.03659424577541,-1.03546950143221
0.95,-1.02,-1.03289376359568,-1.03231305142577
0.96,-1.02,-1.0292585896776,-1.02897575784665
0.97,-1.02,-1.02570075670335,-1.02549182724255
0.98,-1.02,-1.02221067237478,-1.02207291986253
0.99,-1.02,-1.01881603340361,-1.01891046022459
1,-1.02,-1.01558128222932,-1.01603863163065
1.01,-1.02,-1.0125364561712,-1.01333676240679
1.02,-1.02,-1.0097075162922,-1.01067234741087
1.03,-1.02,-1.00709236731253,-1.00803703667693
1.04,-1.02,-1.00463989681651,-1.0055416852973
1.05,-1.02,-1.00231478133109,-1.00336539234183
1.06,-1.02,-1.00011757792116,-1.00162011413985
1.07,-1.02,-0.998058322752264,-1.00018457942038
1.08,-1.02,-0.996189320736332,-0.998809999155608
1.09,-1.02,-0.994622832090677,-0.997380529598128
1.1,-1.02,-0.993419479705105,-0.996027230000562
1.11,-1.02,-0.992503736477873,-0.995003285583992
1.12,-1.02,-0.991741953665752,-0.994416072097853
1.13,-1.02,-0.991079998927041,-0.994099451341146
1.14,-1.02,-0.990617365175805,-0.993781271032908
1.15,-1.02,-0.990516687717672,-0.993365211292123
1.16,-1.02,-0.990851153441479,-0.992982772165804
1.17,-1.02,-0.991532076467588,-0.992798824536226
1.18,-1.02,-0.992285613634916,-0.992865434189433
1.19,-1.02,-0.992866439270244,-0.993118059630331
