time_data,pc_data,lep_data,rep_data
0,-1.041,0,0
0.01,-1.041,0,0
0.02,-1.041,0,0
0.03,-1.041,-5.70928360539193e-05,-5.42749482249875e-05
0.04,-1.041,-0.000324607212500774,-0.000390071147315052
0.05,-1.041,-0.0010081611601259,-0.00137499243223545
0.06,-1.041,-0.00232913555901701,-0.0033275368034911
0.07,-1.041,-0.00445422468446524,-0.00636796258999229
0.08,-1.041,-0.00745385306348107,-0.0104583940001412
0.09,-1.041,-0.01139144757967,-0.0155943124117125
0.1,-1.041,-0.0164240128157497,-0.021900765827238
0.11,-1.041,-0.0227712700201224,-0.0295839902051183
0.12,-1.041,-0.0305526346922086,-0.0387257264332143
0.13,-1.041,-0.039725896356523,-0.0492055375653319
0.14,-1.041,-0.0502341247395498,-0.0608464759947655
0.15,-1.041,-0.062035154209116,-0.0735842587309177
0.16,-1.041,-0.0751637650661664,-0.0875530022945721
0.17,-1.041,-0.0896649955436475,-0.102999937924274
0.18,-1.041,-0.105463023985882,-0.120066123470959
0.19,-1.041,-0.122403781388083,-0.138608150599982
0.2,-1.041,-0.140435380465662,-0.158267900574661
0.21,-1.041,-0.159725194465512,-0.17877371910643
0.22,-1.041,-0.180416546399775,-0.200133556205727
0.23,-1.041,-0.202371605945084,-0.222551859094144
0.24,-1.041,-0.225377928720823,-0.246072824659557
0.25,-1.041,-0.249294204225062,-0.270567727182203
0.26,-1.041,-0.273970252354113,-0.295827655377822
0.27,-1.041,-0.299331531294545,-0.321737439510728
0.28,-1.041,-0.325465231976771,-0.348236761495125
0.29,-1.041,-0.352346012289519,-0.375247669511777
0.3,-1.041,-0.379806892885073,-0.402668656387829
0.31,-1.041,-0.40763791268318,-0.430495848090886
0.32,-1.041,-0.435672253686718,-0.458686060794938
0.33,-1.041,-0.463848634803416,-0.487016039234883
0.34,-1.041,-0.492236132032135,-0.515240277767593
0.35,-1.041,-0.520817479922527,-0.543210844378966
0.36,-1.041,-0.549367038125258,-0.570927126789864
0.37,-1.041,-0.577738434929998,-0.598564836160875
0.38,-1.041,-0.605973489831343,-0.626143403340135
0.39,-1.041,-0.634025998130034,-0.653433934890878
0.4,-1.041,-0.661651549866098,-0.68023924001357
0.41,-1.041,-0.688708328676438,-0.706570308393123
0.42,-1.041,-0.71525076580612,-0.732538704974953
0.43,-1.041,-0.74135351650324,-0.758188973318743
0.44,-1.041,-0.766956138377398,-0.783382994307835
0.45,-1.041,-0.791828698591557,-0.807902708025781
0.46,-1.041,-0.815782761895799,-0.83144232488978
0.47,-1.041,-0.838819465375647,-0.853836829446798
0.48,-1.041,-0.861050634631115,-0.875173781988993
0.49,-1.041,-0.882567218803453,-0.895746966964259
0.5,-1.041,-0.903268835461585,-0.915694195273883
0.51,-1.041,-0.922946010387569,-0.934876773608785
0.52,-1.041,-0.941486141245762,-0.953040615169419
0.53,-1.041,-0.958875385988859,-0.970026296037942
0.54,-1.041,-0.975196879768777,-0.985904223652213
0.55,-1.041,-0.990630954144816,-1.00090694682487
0.56,-1.041,-1.00524712583672,-1.0150979023505
0.57,-1.041,-1.01892558143931,-1.02828363611379
0.58,-1.041,-1.03155286012282,-1.04029838521094
0.59,-1.041,-1.04307005154373,-1.05119390053911
0.6,-1.041,-1.0535586130012,-1.06112686775278
0.61,-1.041,-1.0632298809855,-1.07017566892096
0.62,-1.041,-1.07226448622321,-1.07833658040789
0.63,-1.041,-1.08056742462084,-1.08552748985406
0.64,-1.041,-1.08784366151897,-1.09169892260066
0.65,-1.041,-1.09402742500589,-1.0969342972808
0.66,-1.041,-1.09941097326478,-1.10138401869132
0.67,-1.041,-1.10428579167762,-1.10513388205265
0.68,-1.041,-1.10862600596851,-1.10818232808802
0.69,-1.041,-1.1121228036216,-1.11051797238463
0.7,-1.041,-1.11456339013658,-1.11220538868406
0.71,-1.041,-1.1160870421994,-1.11331834967067
0.72,-1.041,-1.11705564068368,-1.11386327349795
0.73,-1.041,-1.11765166552972,-1.11386400915843
0.74,-1.041,-1.11773157928633,-1.11343911273304
0.75,-1.041,-1.11708331141089,-1.1126295235855
0.76,-1.041,-1.11569044543501,-1.11134201332276
0.77,-1.041,-1.11377635817691,-1.10955022765577
0.78,-1.041,-1.11164688287134,-1.10736577776711
0.79,-1.041,-1.10944646699241,-1.10495997041584
0.8,-1.041,-1.10703335829642,-1.10246639299064
0.81,-1.041,-1.10419416107825,-1.09987665519441
0.82,-1.041,-1.10092039383643,-1.09709423555865
0.83,-1.041,-1.09741959202076,-1.09407173002172
0.84,-1.041,-1.09395675460569,-1.09086074530813
0.85,-1.041,-1.09066681395609,-1.08758342456235
0.86,-1.041,-1.08747794444525,-1.08435327281144
