time_data,pc_data,lep_data,rep_data
0,-1.102,0,0
0.01,-1.102,0,0
0.02,-1.102,0,0
0.03,-1.102,-6.0335799636526e-05,-5.75171836405061e-05
0.04,-1.102,-0.000346241695217513,-0.00041167463471894
0.05,-1.102,-0.00108233119599404,-0.0014490879011058
0.06,-1.102,-0.00250706837416122,-0.00350541101229759
0.07,-1.102,-0.00479514808419376,-0.00670861874392236
0.08,-1.102,-0.00801686718502703,-0.0110209484339629
0.09,-1.102,-0.0122346698551979,-0.0164377844147585
0.1,-1.102,-0.0176098326704298,-0.0230887381277732
0.11,-1.102,-0.024372048532406,-0.0311882618346
0.12,-1.102,-0.0326508009783468,-0.040824731770297
0.13,-1.102,-0.042406202773669,-0.0518825681823411
0.14,-1.102,-0.0535776092782429,-0.0641850895730588
0.15,-1.102,-0.066116957023214,-0.0776625010458414
0.16,-1.102,-0.0800586297502371,-0.0924453055048186
0.17,-1.102,-0.0954517536061985,-0.108782455337941
0.18,-1.102,-0.112223480597719,-0.126818530328657
0.19,-1.102,-0.130216513508291,-0.146410387067225
0.2,-1.102,-0.149368734887537,-0.167193363087294
0.21,-1.102,-0.169841321138962,-0.188888074091522
0.22,-1.102,-0.191779939361914,-0.211499436661108
0.23,-1.102,-0.215048387000271,-0.23523152840444
0.24,-1.102,-0.239432374898334,-0.260122730547367
0.25,-1.102,-0.264784283747681,-0.286040512329883
0.26,-1.102,-0.290941438913934,-0.312773060651979
0.27,-1.102,-0.317819206933251,-0.340203934637068
0.28,-1.102,-0.345505726546077,-0.368268721667475
0.29,-1.102,-0.373974173335539,-0.396878483559116
0.3,-1.102,-0.403052090611721,-0.425916898908899
0.31,-1.102,-0.432522911783799,-0.455377776341492
0.32,-1.102,-0.462212165038731,-0.485223140557422
0.33,-1.102,-0.492053586626622,-0.515225975181358
0.34,-1.102,-0.522117993224162,-0.545130767121791
0.35,-1.102,-0.552385571151739,-0.574779411694005
0.36,-1.102,-0.582615956174912,-0.604162751851545
0.37,-1.102,-0.612649947470484,-0.633457315865686
0.38,-1.102,-0.642529051426537,-0.662683021753352
0.39,-1.102,-0.672210938960973,-0.691604000369293
0.4,-1.102,-0.701448878278684,-0.720016120690238
0.41,-1.102,-0.730095309830018,-0.747928366093182
0.42,-1.102,-0.758196575659341,-0.775449808169082
0.43,-1.102,-0.785820239174126,-0.802618836877225
0.44,-1.102,-0.812902314576838,-0.829289526791678
0.45,-1.102,-0.839208861642703,-0.85524291973227
0.46,-1.102,-0.864549544320113,-0.880171135398617
0.47,-1.102,-0.888926081562065,-0.903907336621709
0.48,-1.102,-0.912449732782368,-0.926536041107528
0.49,-1.102,-0.935211174165301,-0.948349827420706
0.5,-1.102,-0.957105282121346,-0.969483273939375
0.51,-1.102,-0.977915739690101,-0.989795555063301
0.52,-1.102,-0.997529130806347,-1.00903368748005
0.53,-1.102,-1.01593300288992,-1.02703824333232
0.54,-1.102,-1.03320985326792,-1.04387595654864
0.55,-1.102,-1.04954015311736,-1.05977758875588
0.56,-1.102,-1.06499476289985,-1.07480835417075
0.57,-1.102,-1.07945442521755,-1.08877664082555
0.58,-1.102,-1.09280594533161,-1.10151628966499
0.59,-1.102,-1.10498812405931,-1.11307809475169
0.6,-1.102,-1.11608172907394,-1.12361900466545
0.61,-1.102,-1.12630045451097,-1.133218379011
0.62,-1.102,-1.13582883970517,-1.14187503572912
0.63,-1.102,-1.14457275553086,-1.14950826840743
0.64,-1.102,-1.15223628125782,-1.15606937885388
0.65,-1.102,-1.15875446041155,-1.16164197859128
0.66,-1.102,-1.16442256280837,-1.16637783985895
0.67,-1.102,-1.16953521737127,-1.17036564906933
0.68,-1.102,-1.17406904520924,-1.17360756595289
0.69,-1.102,-1.17771594848871,-1.17609459472794
0.7,-1.102,-1.18026392873147,-1.17789219938148
0.71,-1.102,-1.18185435821836,-1.1790749857227
0.72,-1.102,-1.1828524934318,-1.17965170340058
0.73,-1.102,-1.18344445282062,-1.1796494335727
0.74,-1.102,-1.18348917538857,-1.17918993605501
0.75,-1.102,-1.18277588757017,-1.1783165493882
0.76,-1.102,-1.18128948239827,-1.17693762380096
0.77,-1.102,-1.17925568393143,-1.1750284071269
0.78,-1.102,-1.17698362700452,-1.17270295704513
0.79,-1.102,-1.17462079888143,-1.17013593348335
0.8,-1.102,-1.17202765205161,-1.16746385178947
0.81,-1.102,-1.16899275427561,-1.16468002665873
0.82,-1.102,-1.16550932817727,-1.16168929713474
0.83,-1.102,-1.16178643238542,-1.1584457471538
0.84,-1.102,-1.15809176015975,-1.15500320032786
0.85,-1.102,-1.15456314533459,-1.15148665908256
0.86,-1.102,-1.1511306442398,-1.14801283029103
0.87,-1.102,-1.14758425026659,-1.14458942339932
0.88,-1.102,-1.14370747058675,-1.14109634073193
0.89,-1.102,-1.13951558851368,-1.13742683837027
0.9,-1.102,-1.1353016070617,-1.13356234010192
0.91,-1.102,-1.13130502090541,-1.12956647704242
0.92,-1.102,-1.12745237521086,-1.12562014244109
0.93,-1.102,-1.12354006906462,-1.12190661519669
0.94,-1.102,-1.11953570882043,-1.11842477517607
0.95,-1.102,-1.1155333497085,-1.11496856792933
0.96,-1.102,-1.11160633640653,-1.11134132433155
0.97,-1.102,-1.10776949668428,-1.10757909610825
0.98,-1.102,-1.10401560151088,-1.1038961771328
0.99,-1.102,-1.10037202923513,-1.10048500645385
1,-1.102,-1.09690249342495,-1.09737934447127
1.01,-1.102,-1.0936378262713,-1.09445794508728
1.02,-1.102,-1.09060563992156,-1.09158918938985
1.03,-1.102,-1.08780456447282,-1.08876692462143
1.04,-1.102,-1.08518358606516,-1.08610301338481
1.05,-1.102,-1.0827071400845,-1.08377578374313
1.06,-1.102,-1.08037546666345,-1.08189589646684
1.07,-1.102,-1.07819849836906,-1.08034181114088
1.08,-1.102,-1.07622882415882,-1.07886540956157
1.09,-1.102,-1.07457894551684,-1.07735165215292
1.1,-1.102,-1.07330958947218,-1.07593187564338
1.11,-1.102,-1.07234460415477,-1.07485844364275
1.12,-1.102,-1.07154930295089,-1.07423712944806
1.13,-1.102,-1.07086875889474,-1.07390073661914
1.14,-1.102,-1.07040218535674,-1.0735771563229
1.15,-1.102,-1.07031219090859,-1.07317047231171
1.16,-1.102,-1.07067163526822,-1.07281194961186
1.17,-1.102,-1.0713908722467,-1.07266527095199
1.18,-1.102,-1.07219484866616,-1.07278097824423
1.19,-1.102,-1.07283724858228,-1.07309353921274
1.2,-1.102,-1.07340298691605,-1.07353934457742
1.21,-1.102,-1.07424121627647,-1.07413475189008
1.22,-1.102,-1.07562799473078,-1.07489395312033
1.23,-1.102,-1.07747448083209,-1.07574408165962
1.24,-1.102,-1.07939112525294,-1.07659989184317
1.25,-1.102,-1.08110186447496,-1.07750720228409
1.26,-1.102,-1.08266901272982,-1.07856200260203
1.27,-1.102,-1.08430354237382,-1.07975599518903
1.28,-1.102,-1.08616658079234,-1.08101790591254
1.29,-1.102,-1.08828209830681,-1.08223673821627
1.3,-1.102,-1.09047252081009,-1.08333191281621
1.31,-1.102,-1.09249421296777,-1.08438241115365
1.32,-1.102,-1.09429047631796,-1.08559682440667
1.33,-1.102,-1.09602996858867,-1.08709292982454
1.34,-1.102,-1.09791515931053,-1.08878028532079
1.35,-1.102,-1.09994073665139,-1.09053650558284
1.36,-1.102,-1.10188963561618,-1.09232610993948
1.37,-1.102,-1.10353694929046,-1.09414180894032
1.38,-1.102,-1.10487770095724,-1.09596968780372
1.39,-1.102,-1.10622775172059,-1.09780233211575
1.4,-1.102,-1.10792827336339,-1.09966805033838
1.41,-1.102,-1.10995830230523,-1.10159059306178
1.42,-1.102,-1.11199527396187,-1.10355165951866
1.43,-1.102,-1.11375756993779,-1.10551079948464
1.44,-1.102,-1.11524176340448,-1.10737821199737
1.45,-1.102,-1.11668873942162,-1.10908768570856
1.46,-1.102,-1.11832361339471,-1.11071876558538
1.47,-1.102,-1.12012753425586,-1.11241400386395
1.48,-1.102,-1.12186363615808,-1.11417096266773
1.49,-1.102,-1.12332062069783,-1.1158239144994
1.5,-1.102,-1.12450289849848,-1.11723208823182
1.51,-1.102,-1.12557945141384,-1.11842899997896
1.52,-1.102,-1.12670473847038,-1.1195849497563
1.53,-1.102,-1.12787627236115,-1.1208768076724
1.54,-1.102,-1.12894946480295,-1.12231480412947
1.55,-1.102,-1.12982637962164,-1.1236880739888
1.56,-1.102,-1.13053325077496,-1.12482069748353
1.57,-1.102,-1.13117386407129,-1.1257407113192
1.58,-1.102,-1.13186228627201,-1.12654588416322
1.59,-1.102,-1.13259459900524,-1.12726543606402
1.6,-1.102,-1.13325816508832,-1.12792372228924
1.61,-1.102,-1.13371856227565,-1.12859945028343
1.62,-1.102,-1.13391675826775,-1.12932514066407
1.63,-1.102,-1.13393816379566,-1.130056768768
1.64,-1.102,-1.13388915147128,-1.13072703728296
1.65,-1.102,-1.13379181708618,-1.13133491180392
1.66,-1.102,-1.13361160860003,-1.1319382264531
1.67,-1.102,-1.13330273951894,-1.13254201286135
1.68,-1.102,-1.13287524788079,-1.13310910949182
1.69,-1.102,-1.13239970416429,-1.13360023344611
1.7,-1.102,-1.13193097926631,-1.13394790056312
1.71,-1.102,-1.13147004273033,-1.13412758672093
1.72,-1.102,-1.13098919635037,-1.13424824700572
1.73,-1.102,-1.13049491143681,-1.13442597942039
1.74,-1.102,-1.12997641167567,-1.13461120778591
1.75,-1.102,-1.12931388511061,-1.13459791103267
1.76,-1.102,-1.12839582762228,-1.13423903859179
1.77,-1.102,-1.12729476821021,-1.1336411765837
1.78,-1.102,-1.12622788544756,-1.13303908162025
1.79,-1.102,-1.12535095780526,-1.13256855194269
1.8,-1.102,-1.12463934150715,-1.13220083478021
1.81,-1.102,-1.12391561937442,-1.13181242601869
1.82,-1.102,-1.12300666436072,-1.13132360150766
1.83,-1.102,-1.12193674298923,-1.13074408192273
1.84,-1.102,-1.12089237239685,-1.13010446565078
1.85,-1.102,-1.11997761792379,-1.1294075908125
1.86,-1.102,-1.11909072620868,-1.12866542635464
1.87,-1.102,-1.11805915657175,-1.12795639106852
1.88,-1.102,-1.11691553007715,-1.12738368288331
1.89,-1.102,-1.11590401850027,-1.12695356705523
1.9,-1.102,-1.11522450723964,-1.12653202748097
1.91,-1.102,-1.11482567516702,-1.12594818847494
1.92,-1.102,-1.11444563558215,-1.12514302636128
1.93,-1.102,-1.11387063368248,-1.12422362961895
1.94,-1.102,-1.11304350341129,-1.12336774306493
1.95,-1.102,-1.11212018733348,-1.12266641988221
1.96,-1.102,-1.11139740244686,-1.12204922470589
1.97,-1.102,-1.1109854729178,-1.12135039653504
1.98,-1.102,-1.110682054833,-1.12047118006644
1.99,-1.102,-1.11021643915291,-1.1195204941707
2,-1.102,-1.10958496654187,-1.11872740165695
2.01,-1.102,-1.10903559044525,-1.11824684814976
2.02,-1.102,-1.10878114844429,-1.11804077562236
2.03,-1.102,-1.10878439212928,-1.11786213280426
2.04,-1.102,-1.10878550711316,-1.11746511250262
2.05,-1.102,-1.10862246047224,-1.11683581421067
2.06,-1.102,-1.10839108529217,-1.1161839766406
2.07,-1.102,-1.10825918370275,-1.11572014131065
