5.55,1.0,5.723125,1.1875,1
5.55,1.1875,5.723125,1.375,1
5.55,1.375,5.723125,1.5625,1
5.55,1.5625,5.723125,1.75,1
5.55,1.75,5.723125,1.9375,1
5.55,1.9375,5.723125,2.125,1
5.55,2.125,5.723125,2.3125,1
5.55,2.3125,5.723125,2.5,1
5.55,2.5,5.723125,2.6875,1
5.55,2.6875,5.723125,2.875,1
5.55,2.875,5.723125,3.0625,1
5.55,3.0625,5.723125,3.25,1
5.55,3.25,5.723125,3.4375,1
5.55,3.4375,5.723125,3.625,1
5.55,3.625,5.723125,3.8125,1
5.55,3.8125,5.723125,4.0,1
5.55,4.0,5.723125,4.1875,1
5.55,4.1875,5.723125,4.375,1
5.55,4.375,5.723125,4.5625,1
5.55,4.5625,5.723125,4.75,1
5.55,4.75,5.723125,4.9375,1
5.55,4.9375,5.723125,5.125,1
5.55,5.125,5.723125,5.3125,1
5.55,5.3125,5.723125,5.5,1
5.55,5.5,5.723125,5.6875,1
5.55,5.6875,5.723125,5.875,1
5.55,5.875,5.723125,6.0625,1
5.55,6.0625,5.723125,6.25,1
5.55,6.25,5.723125,6.4375,1
5.55,6.4375,5.723125,6.625,1
5.55,6.625,5.723125,6.8125,1
5.55,6.8125,5.723125,7.0,1
5.723125,1.0,5.896249999999999,1.1875,1
5.723125,1.1875,5.896249999999999,1.375,1
5.723125,1.375,5.896249999999999,1.5625,1
5.723125,1.5625,5.896249999999999,1.75,1
5.723125,1.75,5.896249999999999,1.9375,1
5.723125,1.9375,5.896249999999999,2.125,1
5.723125,2.125,5.896249999999999,2.3125,1
5.723125,2.3125,5.896249999999999,2.5,1
5.723125,2.5,5.896249999999999,2.6875,1
5.723125,2.6875,5.896249999999999,2.875,1
5.723125,2.875,5.896249999999999,3.0625,1
5.723125,3.0625,5.896249999999999,3.25,1
5.723125,3.25,5.896249999999999,3.4375,1
5.723125,3.4375,5.896249999999999,3.625,1
5.723125,3.625,5.896249999999999,3.8125,1
5.723125,3.8125,5.896249999999999,4.0,1
5.723125,4.0,5.896249999999999,4.1875,1
5.723125,4.1875,5.896249999999999,4.375,1
5.723125,4.375,5.896249999999999,4.5625,1
5.723125,4.5625,5.896249999999999,4.75,1
5.723125,4.75,5.896249999999999,4.9375,1
5.723125,4.9375,5.896249999999999,5.125,1
5.723125,5.125,5.896249999999999,5.3125,1
5.723125,5.3125,5.896249999999999,5.5,1
5.723125,5.5,5.896249999999999,5.6875,1
5.723125,5.6875,5.896249999999999,5.875,-1
5.723125,5.875,5.896249999999999,6.0625,-1
5.723125,6.0625,5.896249999999999,6.25,-1
5.723125,6.25,5.896249999999999,6.4375,-1
5.723125,6.4375,5.896249999999999,6.625,-1
5.723125,6.625,5.896249999999999,6.8125,-1
5.723125,6.8125,5.896249999999999,7.0,-1
5.896249999999999,1.0,6.069374999999999,1.1875,1
5.896249999999999,1.1875,6.069374999999999,1.375,1
5.896249999999999,1.375,6.069374999999999,1.5625,1
5.896249999999999,1.5625,6.069374999999999,1.75,1
5.896249999999999,1.75,6.069374999999999,1.9375,1
5.896249999999999,1.9375,6.069374999999999,2.125,1
5.896249999999999,2.125,6.069374999999999,2.3125,1
5.896249999999999,2.3125,6.069374999999999,2.5,1
5.896249999999999,2.5,6.069374999999999,2.6875,1
5.896249999999999,2.6875,6.069374999999999,2.875,1
5.896249999999999,2.875,6.069374999999999,3.0625,1
5.896249999999999,3.0625,6.069374999999999,3.25,1
5.896249999999999,3.25,6.069374999999999,3.4375,1
5.896249999999999,3.4375,6.069374999999999,3.625,1
5.896249999999999,3.625,6.069374999999999,3.8125,1
5.896249999999999,3.8125,6.069374999999999,4.0,1
5.896249999999999,4.0,6.069374999999999,4.1875,1
5.896249999999999,4.1875,6.069374999999999,4.375,1
5.896249999999999,4.375,6.069374999999999,4.5625,1
5.896249999999999,4.5625,6.069374999999999,4.75,1
5.896249999999999,4.75,6.069374999999999,4.9375,1
5.896249999999999,4.9375,6.069374999999999,5.125,1
5.896249999999999,5.125,6.069374999999999,5.3125,1
5.896249999999999,5.3125,6.069374999999999,5.5,-1
5.896249999999999,5.5,6.069374999999999,5.6875,-1
5.896249999999999,5.6875,6.069374999999999,5.875,-1
5.896249999999999,5.875,6.069374999999999,6.0625,-1
5.896249999999999,6.0625,6.069374999999999,6.25,-1
5.896249999999999,6.25,6.069374999999999,6.4375,-1
5.896249999999999,6.4375,6.069374999999999,6.625,-1
5.896249999999999,6.625,6.069374999999999,6.8125,-1
5.896249999999999,6.8125,6.069374999999999,7.0,-1
6.069374999999999,1.0,6.242499999999999,1.1875,1
6.069374999999999,1.1875,6.242499999999999,1.375,1
6.069374999999999,1.375,6.242499999999999,1.5625,1
6.069374999999999,1.5625,6.242499999999999,1.75,1
6.069374999999999,1.75,6.242499999999999,1.9375,1
6.069374999999999,1.9375,6.242499999999999,2.125,1
6.069374999999999,2.125,6.242499999999999,2.3125,1
6.069374999999999,2.3125,6.242499999999999,2.5,1
6.069374999999999,2.5,6.242499999999999,2.6875,1
6.069374999999999,2.6875,6.242499999999999,2.875,1
6.069374999999999,2.875,6.242499999999999,3.0625,1
6.069374999999999,3.0625,6.242499999999999,3.25,1
6.069374999999999,3.25,6.242499999999999,3.4375,1
6.069374999999999,3.4375,6.242499999999999,3.625,1
6.069374999999999,3.625,6.242499999999999,3.8125,1
6.069374999999999,3.8125,6.242499999999999,4.0,1
