day_time,night
visibility,clear
ped_type,adult
ego_speed,7.30555555555558
first_sight_dist,4.64395703125
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65, 9.7, 9.75, 9.8, 9.85, 9.9, 9.95]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.00262451171875, -0.002593994140625, -0.0025634765625, -0.002593994140625, -0.00250244140625, -0.00244140625, -0.00238037109375, -0.002349853515625, -0.002349853515625, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.00238037109375, -0.002471923828125, -0.002471923828125, -0.002410888671875, -0.0023193359375, -0.002288818359375, -0.002288818359375, -0.002288818359375, -0.0023193359375, -0.002410888671875, -0.00238037109375, -0.002288818359375, -0.002197265625, -0.002105712890625, -0.001983642578125, -0.00189208984375, -0.001800537109375, -0.001678466796875, -0.0015869140625, -0.001495361328125, -0.00140380859375, -0.00128173828125, -0.001190185546875, -0.0010986328125, -0.001007080078125, -0.00091552734375, -0.00079345703125, -0.000701904296875, -0.0006103515625, -0.000518798828125, -0.00042724609375, -0.00030517578125, -0.000213623046875, -0.0001220703125, -3.0517578125e-05, 6.103515625e-05, 0.00018310546875, 0.000274658203125, 0.0003662109375, 0.000457763671875, 0.00054931640625, 0.00067138671875, 0.000762939453125, 0.0008544921875, 0.000946044921875, 0.00103759765625, 0.00115966796875, 0.001251220703125, 0.0013427734375, 0.001434326171875, 0.00152587890625, 0.00164794921875, 0.001739501953125, 0.0018310546875, 0.001922607421875, 0.00201416015625, 0.00213623046875, 0.002227783203125, 0.0023193359375, 0.002410888671875, 0.00250244140625, 0.00262451171875, 0.002716064453125, 0.0028076171875, 0.002899169921875, 0.00299072265625, 0.00311279296875, 0.003204345703125, 0.0032958984375, 0.003387451171875, 0.00347900390625, 0.00360107421875, 0.003692626953125, 0.0037841796875, 0.003875732421875, 0.00396728515625, 0.00408935546875, 0.004180908203125, 0.0042724609375, 0.004364013671875, 0.00445556640625, 0.00457763671875, 0.00457763671875, 0.00457763671875, 0.004608154296875, 0.004669189453125, 0.00469970703125, 0.0048828125, 0.00506591796875, 0.005157470703125, 0.005157470703125, 0.005218505859375, 0.00537109375, 0.00555419921875, 0.00579833984375, 0.00592041015625, 0.005950927734375, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625, 0.00592041015625]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.202667236328125, -45.85432434082031, -45.48820495605469, -45.11408996582031, -44.73863220214844, -44.36341857910156, -43.988525390625, -43.61419677734375, -43.24028015136719, -42.86741638183594, -42.49552917480469, -42.12489318847656, -41.75518798828125, -41.38655090332031, -41.018585205078125, -40.651458740234375, -40.28468322753906, -39.91847229003906, -39.552398681640625, -39.186676025390625, -38.82087707519531, -38.45530700683594, -38.089569091796875, -37.72395324707031, -37.358062744140625, -36.99226379394531, -36.62620544433594, -36.26025390625, -35.894073486328125, -35.527984619140625, -35.16169738769531, -34.79559326171875, -34.429412841796875, -34.0634765625, -33.69740295410156, -33.33148193359375, -32.96539306640625, -32.59947204589844, -32.233367919921875, -31.867431640625, -31.5013427734375, -31.135421752929688, -30.769332885742188, -30.403396606445312, -30.03729248046875, -29.671356201171875, -29.305313110351562, -28.93939208984375, -28.573333740234375, -28.20745849609375, -27.841400146484375, -27.47552490234375, -27.109466552734375, -26.74359130859375, -26.377532958984375, -26.01165771484375, -25.645599365234375, -25.27972412109375, -24.913665771484375, -24.54779052734375, -24.181732177734375, -23.815841674804688, -23.449783325195312, -23.083877563476562, -22.71783447265625, -22.3519287109375, -21.985870361328125, -21.619979858398438, -21.253921508789062, -20.888015747070312, -20.52197265625, -20.15606689453125, -19.790008544921875, -19.424118041992188, -19.058059692382812, -18.692169189453125, -18.32611083984375, -17.960205078125, -17.594161987304688, -17.228256225585938, -16.862197875976562, -16.496307373046875, -16.1302490234375, -15.76434326171875, -15.398300170898438, -15.032394409179688, -14.666336059570312, -14.300445556640625, -13.93438720703125, -13.568496704101562, -13.202438354492188, -12.836532592773438, -12.470489501953125, -12.104583740234375, -11.738525390625, -11.372634887695312, -11.006576538085938, -10.64068603515625, -10.274627685546875, -9.908721923828125, -9.542678833007812, -9.176773071289062, -8.810714721679688, -8.44482421875, -8.078750610351562, -7.712860107421875, -7.3468170166015625, -6.98095703125, -6.6155548095703125, -6.2545318603515625, -5.90130615234375, -5.5590362548828125, -5.2297210693359375, -4.9196624755859375, -4.6650543212890625, -4.4796295166015625, -4.363525390625, -4.3162689208984375, -4.3148651123046875, -4.3141632080078125, -4.3133087158203125, -4.312591552734375, -4.311981201171875, -4.3115386962890625, -4.3111724853515625, -4.3109130859375, -4.310760498046875, -4.31060791015625, -4.3104705810546875, -4.31036376953125, -4.31036376953125, -4.310272216796875, -4.3102264404296875, -4.3101959228515625, -4.310150146484375, -4.3101348876953125, -4.31011962890625, -4.31011962890625, -4.310089111328125, -4.310089111328125, -4.310089111328125, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625, -4.3100738525390625]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.0044182888232171535, 0.0037115486338734627, 0.0029204227030277252, 0.0027413442730903625, 0.0015229551354423165, 0.0021950218360871077, 0.00153719715308398, 0.00121508224401623, 0.0011270706309005618, 0.0008180439472198486, 0.0006240759394131601, 0.000539601722266525, 0.0004603088309522718, 0.0004052335279993713, 0.0003623182710725814, 0.0003389484772924334, 0.00031635997584089637, 0.00030825892463326454, 0.0002995017566718161, 0.0002958042605314404, 0.00028615316841751337, 0.00028960112831555307, 0.00028129396378062665, 0.0010919993510469794, 0.0021354511845856905, 0.0017913277260959148, 0.0011327640386298299, 0.0007853051065467298, 0.0005823865067213774, 0.0005282546626403928, 0.0004941350780427456, 0.0019068181281909347, 0.003051362233236432, 0.0023473266046494246, 0.0017680523451417685, 0.0014638407155871391, 0.001285000005736947, 0.0011989518534392118, 0.0011561603751033545, 0.0011456434149295092, 0.0011271870462223887, 0.0011314117582514882, 0.0011131060309708118, 0.0011356365866959095, 0.0011288723908364773, 0.0011386193800717592, 0.0011322759091854095, 0.0011413099709898233, 0.0011349145788699389, 0.0011482378467917442, 0.0011373672168701887, 0.0011455671628937125, 0.0011360006174072623, 0.0011462864931672812, 0.001138926250860095, 0.0011466690339148045, 0.0011392453452572227, 0.001146972761489451, 0.0011395029723644257, 0.0011473417980596423, 0.0011435368796810508, 0.0011514193611219525, 0.0011377140181139112, 0.0011476033832877874, 0.001143904053606093, 0.0011517349630594254, 0.0011399403447285295, 0.0011472360929474235, 0.001137741724960506, 0.0011518903775140643, 0.001139938598498702, 0.0011474553029984236, 0.001139734755270183, 0.0011476166546344757, 0.001139687723480165, 0.0011471526231616735, 0.00113992381375283, 0.001147337257862091, 0.0011396165937185287, 0.0011518667452037334, 0.0011396667687222362, 0.0011473579797893763, 0.0011374871246516705, 0.0011470841709524393, 0.00114392617251724, 0.0011467857984825969, 0.0011394467437639832, 0.0011516929371282458, 0.0011397916823625565, 0.001147097791545093, 0.0011397969210520387, 0.0011473022168502212, 0.0011393739841878414, 0.0011470647295936942, 0.0011398561764508486, 0.001147044007666409, 0.0011396536137908697, 0.0011472550686448812, 0.001139611005783081, 0.0011474865023046732, 0.0011396565241739154, 0.0011471164179965854, 0.0011397682828828692, 0.001107094227336347, 0.002016315469518304, 0.003546543652191758, 0.003904906800016761, 0.004193403758108616, 0.0044183796271681786, 0.0038845278322696686, 0.002894915174692869, 0.002565733389928937, 0.0035199474077671766, 0.004617209546267986, 0.005520521197468042, 0.0056795403361320496, 0.00489254342392087, 0.002844543196260929, 0.0008037426741793752, 0.0007178973173722625, 0.000655466690659523, 0.0005980351124890149, 0.0005525708547793329, 0.0005193312535993755, 0.0004960906226187944, 0.0004786716599483043, 0.0004675743984989822, 0.0004595192149281502, 2.945493906736374e-05, 2.5432109396206215e-05, 0.0, 2.1495223336387426e-05, 2.1116471543791704e-05, 2.081159436784219e-05, 2.085313099087216e-05, 2.063393549178727e-05, 2.002101427933667e-05, 1.9545219402061775e-05, 1.9577630155254155e-05, 1.9424631318543106e-05, 1.978352702280972e-05, 1.9557401174097322e-05, 1.9776187400566414e-05, 1.9679031538544223e-05, 1.9363164028618485e-05, 1.9486955352476798e-05, 1.942265771504026e-05, 1.5719271686975844e-05, 1.9563472960726358e-05, 1.9917823010473512e-05, 1.921601506182924e-05, 1.8961802197736688e-05, 1.8800645193550736e-05, 1.9311642972752452e-05, 1.9463896023808047e-05, 1.9339919163030572e-05, 1.95772936422145e-05, 1.9238292225054465e-05, 1.9676610463648103e-05, 1.9633918782346882e-05, 1.9596442143665627e-05, 1.9588767827372067e-05, 1.962095484486781e-05, 1.9324868844705634e-05, 1.9251778212492354e-05, 1.9338391211931594e-05, 1.946091651916504e-05, 1.953761966433376e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.669225215911865, 7.132008075714111, 7.425970077514648, 7.49269962310791, 7.530500888824463, 7.507544994354248, 7.5158233642578125, 7.488522052764893, 7.482394218444824, 7.445817470550537, 7.436755180358887, 7.399076461791992, 7.393479824066162, 7.3598761558532715, 7.360166549682617, 7.331935882568359, 7.3382110595703125, 7.314962387084961, 7.326168060302734, 7.306782245635986, 7.321462631225586, 7.3046441078186035, 7.321407318115234, 7.305356979370117, 7.321725845336914, 7.3065185546875, 7.323980331420898, 7.309019088745117, 7.326739311218262, 7.311615467071533, 7.32938289642334, 7.3123779296875, 7.328943252563477, 7.311927795410156, 7.328486919403076, 7.312325477600098, 7.328773021697998, 7.312510967254639, 7.328807830810547, 7.312412738800049, 7.328622817993164, 7.312164306640625, 7.328352451324463, 7.311883926391602, 7.328098773956299, 7.311656951904297, 7.327907562255859, 7.311497211456299, 7.327785015106201, 7.311406135559082, 7.327722072601318, 7.311365127563477, 7.327702522277832, 7.311362266540527, 7.327712059020996, 7.31137752532959, 7.327732563018799, 7.3114013671875, 7.327756881713867, 7.31142520904541, 7.3277740478515625, 7.311437129974365, 7.327787399291992, 7.311448097229004, 7.327795028686523, 7.311458110809326, 7.327803134918213, 7.311460971832275, 7.327805042266846, 7.311463356018066, 7.327805995941162, 7.31146240234375, 7.327802658081055, 7.311460494995117, 7.327802658081055, 7.311459064483643, 7.32780122756958, 7.31145715713501, 7.327798843383789, 7.311452865600586, 7.327796459197998, 7.311452388763428, 7.327794551849365, 7.311452388763428, 7.327796459197998, 7.311452388763428, 7.327799320220947, 7.311456203460693, 7.32779598236084, 7.311454772949219, 7.327796459197998, 7.311456203460693, 7.327797889709473, 7.311453819274902, 7.327795028686523, 7.311450481414795, 7.327795028686523, 7.311452388763428, 7.32779598236084, 7.311452388763428, 7.327794075012207, 7.311452388763428, 7.327795028686523, 7.309839248657227, 7.32916784286499, 7.313151836395264, 7.329605579376221, 7.313267230987549, 7.296993732452393, 7.167522430419922, 7.000296592712402, 6.752878665924072, 6.491403579711914, 5.950753211975098, 4.572791576385498, 3.1797914505004883, 1.7935357093811035, 0.4184868633747101, -0.0026724212802946568, -0.005514650139957666, -0.0054400027729570866, -0.004567605908960104, -0.00360081996768713, -0.0027555248234421015, -0.002076537813991308, -0.0015522802714258432, -0.0011551599018275738, -0.0008574312087148428, -0.0006340567488223314, -0.0004701729048974812, 0.0, -0.00020775181474164128, -0.00020969376782886684, -0.00017597805708646774, -0.00013844369095750153, -0.00010561650560703129, -7.963436655700207e-05, -5.967417746433057e-05, -4.439911572262645e-05, -2.1229167032288387e-05, -2.5096889658016153e-05, -2.250201032438781e-05, -1.8102311514667235e-05, -1.4417888451134786e-05, -1.109628919948591e-05, -8.844705007504672e-06, -7.116868800949305e-06, -3.010248747159494e-06, -4.355600140115712e-06, -3.926437329937471e-06, -3.6351755170471733e-06, -3.300569915154483e-06, -2.7257763122179313e-06, -2.4868547825462883e-06, -2.3360084924206603e-06, -2.157166591132409e-06, -1.8444470697431825e-06, -1.663696025389072e-06, -1.8981750145030674e-06, -1.8894485265263938e-06, -1.6677472558512818e-06, -1.6180890725081554e-06, -1.7131399090430932e-06, -1.604976091584831e-06, -1.5753228126413887e-06, -1.5424470802827273e-06, -1.5867315141804283e-06, -1.6251206034212373e-06]"
