day_time,day
visibility,fog
ped_type,adult
ego_speed,7.805555555555587
first_sight_dist,7.25681103515625
crash,False
time,"[0.05, 0.1, 0.15, 0.2, 0.25, 0.3, 0.35, 0.4, 0.45, 0.5, 0.55, 0.6, 0.65, 0.7, 0.75, 0.8, 0.85, 0.9, 0.95, 1.0, 1.05, 1.1, 1.15, 1.2, 1.25, 1.3, 1.35, 1.4, 1.45, 1.5, 1.55, 1.6, 1.65, 1.7, 1.75, 1.8, 1.85, 1.9, 1.95, 2.0, 2.05, 2.1, 2.15, 2.2, 2.25, 2.3, 2.35, 2.4, 2.45, 2.5, 2.55, 2.6, 2.65, 2.7, 2.75, 2.8, 2.85, 2.9, 2.95, 3.0, 3.05, 3.1, 3.15, 3.2, 3.25, 3.3, 3.35, 3.4, 3.45, 3.5, 3.55, 3.6, 3.65, 3.7, 3.75, 3.8, 3.85, 3.9, 3.95, 4.0, 4.05, 4.1, 4.15, 4.2, 4.25, 4.3, 4.35, 4.4, 4.45, 4.5, 4.55, 4.6, 4.65, 4.7, 4.75, 4.8, 4.85, 4.9, 4.95, 5.0, 5.05, 5.1, 5.15, 5.2, 5.25, 5.3, 5.35, 5.4, 5.45, 5.5, 5.55, 5.6, 5.65, 5.7, 5.75, 5.8, 5.85, 5.9, 5.95, 6.0, 6.05, 6.1, 6.15, 6.2, 6.25, 6.3, 6.35, 6.4, 6.45, 6.5, 6.55, 6.6, 6.65, 6.7, 6.75, 6.8, 6.85, 6.9, 6.95, 7.0, 7.05, 7.1, 7.15, 7.2, 7.25, 7.3, 7.35, 7.4, 7.45, 7.5, 7.55, 7.6, 7.65, 7.7, 7.75, 7.8, 7.85, 7.9, 7.95, 8.0, 8.05, 8.1, 8.15, 8.2, 8.25, 8.3, 8.35, 8.4, 8.45, 8.5, 8.55, 8.6, 8.65, 8.7, 8.75, 8.8, 8.85, 8.9, 8.95, 9.0, 9.05, 9.1, 9.15, 9.2, 9.25, 9.3, 9.35, 9.4, 9.45, 9.5, 9.55, 9.6, 9.65]"
ego_x,"[-3.0517578125e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.000152587890625, -0.000152587890625, 0.0001220703125, 0.000335693359375, 0.000244140625, 0.000396728515625, 0.0003662109375, 0.0003662109375, 0.0003662109375, -0.00067138671875, 0.0001220703125, -0.002044677734375, -0.0030517578125, -0.0032958984375, -0.0032958984375, -0.00323486328125, -0.003082275390625, -0.002960205078125, -0.00286865234375, -0.002777099609375, -0.002716064453125, -0.002593994140625, -0.0025634765625, -0.002532958984375, -0.002593994140625, -0.002532958984375, -0.00244140625, -0.00238037109375, -0.00238037109375, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.002410888671875, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00244140625, -0.00250244140625, -0.00250244140625, -0.00244140625, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.0023193359375, -0.00238037109375, -0.00244140625, -0.0023193359375, -0.002227783203125, -0.002105712890625, -0.00201416015625, -0.001922607421875, -0.0018310546875, -0.001739501953125, -0.001617431640625, -0.001495361328125, -0.00140380859375, -0.001312255859375, -0.001220703125, -0.001129150390625, -0.001007080078125, -0.00091552734375, -0.000823974609375, -0.000732421875, -0.000640869140625, -0.000518798828125, -0.00042724609375, -0.000335693359375, -0.000244140625, -0.000152587890625, -3.0517578125e-05, 6.103515625e-05, 0.000152587890625, 0.000244140625, 0.000335693359375, 0.000457763671875, 0.00054931640625, 0.000640869140625, 0.000732421875, 0.000823974609375, 0.000946044921875, 0.00103759765625, 0.001129150390625, 0.001220703125, 0.001312255859375, 0.001434326171875, 0.00152587890625, 0.001617431640625, 0.001708984375, 0.001800537109375, 0.001922607421875, 0.00201416015625, 0.002105712890625, 0.002197265625, 0.002288818359375, 0.002410888671875, 0.00250244140625, 0.002593994140625, 0.002685546875, 0.002777099609375, 0.002899169921875, 0.00299072265625, 0.003082275390625, 0.003173828125, 0.003265380859375, 0.003387451171875, 0.00347900390625, 0.003570556640625, 0.003662109375, 0.003753662109375, 0.003875732421875, 0.00396728515625, 0.004058837890625, 0.004150390625, 0.004150390625, 0.004180908203125, 0.004241943359375, 0.004302978515625, 0.004364013671875, 0.0045166015625, 0.00469970703125, 0.004791259765625, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875, 0.004852294921875]"
ego_y,"[-49.983978271484375, -49.97911071777344, -49.97892761230469, -49.97999572753906, -49.98161315917969, -49.983154296875, -49.98475646972656, -49.98619079589844, -49.98765563964844, -49.98893737792969, -49.99028015136719, -49.97886657714844, -49.940582275390625, -49.88462829589844, -49.81263732910156, -49.7254638671875, -49.622711181640625, -49.503692626953125, -49.3656005859375, -49.20672607421875, -49.02745056152344, -48.85394287109375, -48.653045654296875, -48.43107604980469, -48.18931579589844, -47.92860412597656, -47.653839111328125, -47.375732421875, -47.09434509277344, -46.81303405761719, -46.52473449707031, -46.202423095703125, -45.8519287109375, -45.480499267578125, -45.09510803222656, -44.70460510253906, -44.313262939453125, -43.92091369628906, -43.52778625488281, -43.134002685546875, -42.740264892578125, -42.346649169921875, -41.95355224609375, -41.560791015625, -41.168670654296875, -40.776885986328125, -40.38566589355469, -39.99467468261719, -39.60411071777344, -39.2137451171875, -38.82366943359375, -38.433624267578125, -38.04380798339844, -37.653900146484375, -37.26411437988281, -36.87419128417969, -36.48439025878906, -36.094451904296875, -35.704620361328125, -35.31463623046875, -34.924835205078125, -34.53497314453125, -34.14532470703125, -33.75555419921875, -33.36595153808594, -32.97621154785156, -32.58653259277344, -32.196746826171875, -31.807022094726562, -31.417221069335938, -31.027511596679688, -30.6376953125, -30.248001098632812, -29.858200073242188, -29.468505859375, -29.078750610351562, -28.689056396484375, -28.299285888671875, -27.909637451171875, -27.519882202148438, -27.1302490234375, -26.740478515625, -26.350860595703125, -25.961090087890625, -25.571456909179688, -25.18170166015625, -24.792068481445312, -24.402297973632812, -24.012664794921875, -23.622909545898438, -23.2332763671875, -22.843505859375, -22.453887939453125, -22.064117431640625, -21.674484252929688, -21.28472900390625, -20.895095825195312, -20.505325317382812, -20.115692138671875, -19.725936889648438, -19.3363037109375, -18.946533203125, -18.556915283203125, -18.167144775390625, -17.777511596679688, -17.38775634765625, -16.998123168945312, -16.608352661132812, -16.218719482421875, -15.828964233398438, -15.4393310546875, -15.049560546875, -14.659942626953125, -14.270172119140625, -13.880538940429688, -13.49078369140625, -13.101150512695312, -12.711380004882812, -12.321746826171875, -11.931991577148438, -11.5423583984375, -11.152587890625, -10.762969970703125, -10.373199462890625, -9.983566284179688, -9.59381103515625, -9.204788208007812, -8.819961547851562, -8.443588256835938, -8.078506469726562, -7.726715087890625, -7.3885650634765625, -7.0648956298828125, -6.7909393310546875, -6.5860137939453125, -6.450347900390625, -6.383544921875, -6.3743438720703125, -6.3737640380859375, -6.3729248046875, -6.372161865234375, -6.3715057373046875, -6.3710174560546875, -6.3706207275390625, -6.370330810546875, -6.370147705078125, -6.3700103759765625, -6.3698577880859375, -6.3697357177734375, -6.369659423828125, -6.36962890625, -6.3695831298828125, -6.3695526123046875, -6.3695220947265625, -6.3694915771484375, -6.3694610595703125, -6.3694610595703125, -6.36944580078125, -6.36944580078125, -6.36944580078125, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875, -6.3694305419921875]"
ego_v_x,"[9.194875747198239e-05, -0.00011044355051126331, -5.298122050589882e-05, -1.4447398825723212e-05, 2.7533594675333006e-06, 7.079844635882182e-06, 7.966780685819685e-06, 6.580012268386781e-06, 4.807299774256535e-06, 3.9290594031626824e-06, 3.0744195100851357e-06, -2.1096091131767025e-06, -0.00030804896960034966, 0.0012973828706890345, 0.004915036726742983, 0.0012617346365004778, -0.00122792087495327, 0.002501233946532011, -0.0010328375501558185, 0.0006210330175235868, 0.00041351126856170595, -0.024373916909098625, -0.06500199437141418, -0.027730710804462433, 0.0015094137052074075, 0.011650700122117996, 0.0108915651217103, 0.010959882289171219, 0.009341089054942131, 0.006659983657300472, 0.005604767706245184, 0.0044237724505364895, 0.003721568500623107, 0.0030116315465420485, 0.0022058465983718634, 0.0012106846552342176, 0.0028915023431181908, 0.0019366375636309385, 0.0012331590987741947, 0.0009479733998887241, 0.0007705907337367535, 0.0006284522823989391, 0.0005164656904526055, 0.0004242495633661747, 0.0003881109005305916, 0.00035131521872244775, 0.00033287430414929986, 0.00031099835177883506, 0.00030781407258473337, 0.000302806292893365, 0.00029142037965357304, 0.0002893890195991844, 0.0003184372908435762, 0.0012956253485754132, 0.00224574888125062, 0.0016153034521266818, 0.0010797634022310376, 0.0007433579885400832, 0.0005976359243504703, 0.0005096908425912261, 0.0013451678678393364, 0.002990701701492071, 0.0026605345774441957, 0.0019526208052411675, 0.0015750066377222538, 0.0013629829045385122, 0.001255621900781989, 0.001193907344713807, 0.001177808502689004, 0.001155907055363059, 0.0011596429394558072, 0.0011391815496608615, 0.0011538194958120584, 0.0011539434781298041, 0.001162163564004004, 0.0011555447708815336, 0.0011655063135549426, 0.0011604733299463987, 0.0011681386968120933, 0.0011600223369896412, 0.0011737793684005737, 0.0011617687996476889, 0.0011708587408065796, 0.0011648073559626937, 0.0011713594431057572, 0.0011639782460406423, 0.001172553515061736, 0.0011634738184511662, 0.001171611249446869, 0.0011695005232468247, 0.0011655014241114259, 0.0011648643994703889, 0.0011799565982073545, 0.001165725407190621, 0.001172906719148159, 0.0011645298218354583, 0.0011723391944542527, 0.0011662124888971448, 0.0011724872747436166, 0.001164361136034131, 0.0011724826181307435, 0.001163648092187941, 0.0011763479560613632, 0.0011639597360044718, 0.0011727234814316034, 0.0011646825587376952, 0.0011727944947779179, 0.001163587672635913, 0.0011715430300682783, 0.001165396417491138, 0.0011725513031706214, 0.0011647890787571669, 0.001168263261206448, 0.0011689742095768452, 0.0011715355794876814, 0.001157140708528459, 0.0011720304610207677, 0.0011696197325363755, 0.001168170478194952, 0.0011648822110146284, 0.0011800796492025256, 0.0011659942101687193, 0.0011726507218554616, 0.0011643634643405676, 0.0011725124204531312, 0.001163887558504939, 0.0011827629059553146, 0.0012178197503089905, 0.0011489007156342268, 0.002130190609022975, 0.003539876313880086, 0.0038757191505283117, 0.003939054906368256, 0.004579467233270407, 0.00406340416520834, 0.0025816273409873247, 0.0016045391093939543, 0.00048493442591279745, 0.0004501280782278627, 0.00042478321120142937, 0.00040623615495860577, 0.00039208828820846975, 0.00037835128023289144, 0.00036818275111727417, 0.0003599230258259922, 0.0003536250733304769, 3.3209398679900914e-05, 2.7136709832120687e-05, 2.3231021259562112e-05, 2.102922553604003e-05, 1.7304102584603243e-05, 1.772373798303306e-05, 1.7841794033301994e-05, 1.6949903510976583e-05, 1.6145444533322006e-05, 1.582928052812349e-05, 1.561088538437616e-05, 1.5083905054780189e-05, 1.1803042070823722e-05, 1.4652609934273642e-05, 1.4802179975959007e-05, 1.4725606888532639e-05, 1.5013142729003448e-05, 1.4488379747490399e-05, 1.4860480405332055e-05, 1.4751702110515907e-05, 1.4602876944991294e-05, 1.4252345863496885e-05, 1.4877132343826815e-05, 1.4337580068968236e-05, 1.420492299075704e-05, 1.45603526107152e-05, 1.4409329196496401e-05, 1.4311056474980433e-05, 1.4414973520615604e-05, 1.3667475286638364e-05, 1.4820452634012327e-05, 1.418821466359077e-05, 1.4702342014061287e-05, 1.44414416354266e-05, 1.4451517927227542e-05, 1.4302879208116792e-05, 1.430895190424053e-05, 0.0, 1.440498908777954e-05, 1.4508273125102278e-05, 1.4442931387748104e-05, 1.4509279026242439e-05, 1.4754346921108663e-05, 1.4332811588246841e-05, 1.4572236068488564e-05, 1.4384872883965727e-05, 1.4165620996209327e-05]"
ego_v_y,"[-0.031128086149692535, -0.010238958522677422, -0.032238684594631195, -0.01869678869843483, -0.027603304013609886, -0.02012694999575615, -0.02704440802335739, -0.020359503105282784, -0.027064813300967216, -0.02037668414413929, -0.027133779600262642, 0.44935858249664307, 0.9636839032173157, 1.2469291687011719, 1.5510526895523071, 1.8803547620773315, 2.174077272415161, 2.518178939819336, 2.920400619506836, 3.342332363128662, 3.739258289337158, 3.8166756629943848, 4.228590488433838, 4.628610610961914, 5.009710788726807, 5.379037380218506, 5.521258354187012, 5.616354465484619, 5.6173553466796875, 5.639374256134033, 6.039496421813965, 6.683862209320068, 7.195125102996826, 7.561956405639648, 7.788841247558594, 7.839817523956299, 7.844352722167969, 7.8756632804870605, 7.874407768249512, 7.887608051300049, 7.8720550537109375, 7.876983642578125, 7.855116367340088, 7.8575119972229, 7.834737300872803, 7.838038921356201, 7.816718578338623, 7.82238245010376, 7.803347587585449, 7.8116455078125, 7.794870376586914, 7.80543851852417, 7.79044246673584, 7.801572322845459, 7.787474632263184, 7.79951286315918, 7.786271572113037, 7.799911975860596, 7.787164688110352, 7.801102638244629, 7.787469387054443, 7.801673889160156, 7.787205696105957, 7.800770282745361, 7.787712097167969, 7.801275253295898, 7.788204193115234, 7.801630020141602, 7.788417816162109, 7.801729679107666, 7.7884202003479, 7.801671504974365, 7.7883219718933105, 7.8015570640563965, 7.788197040557861, 7.801436424255371, 7.788086414337158, 7.801340103149414, 7.788001537322998, 7.801277160644531, 7.7879557609558105, 7.80124568939209, 7.787935733795166, 7.801236629486084, 7.787933826446533, 7.801239013671875, 7.78794002532959, 7.801249027252197, 7.787950038909912, 7.8012590408325195, 7.787959575653076, 7.801268577575684, 7.787971019744873, 7.801276683807373, 7.787975311279297, 7.801278114318848, 7.78797721862793, 7.801281452178955, 7.787981986999512, 7.801285743713379, 7.787981986999512, 7.801283359527588, 7.787980079650879, 7.801281452178955, 7.78797721862793, 7.801280975341797, 7.787975788116455, 7.801277160644531, 7.787974834442139, 7.801278114318848, 7.787973880767822, 7.801278114318848, 7.787975311279297, 7.801278114318848, 7.78797721862793, 7.8012824058532715, 7.787978172302246, 7.801280975341797, 7.787978172302246, 7.801279544830322, 7.787973880767822, 7.801278591156006, 7.787973403930664, 7.801279067993164, 7.78797721862793, 7.801278591156006, 7.756230354309082, 7.649584770202637, 7.44262170791626, 7.211393356323242, 6.921830177307129, 6.667572498321533, 6.339842796325684, 4.9447760581970215, 3.568359613418579, 2.1859347820281982, 0.8062290549278259, -0.0003985923540312797, -0.005152974743396044, -0.005610767286270857, -0.004859468899667263, -0.0038809524849057198, -0.0029883102979511023, -0.0022586993873119354, -0.001690838485956192, -0.0012591826962307096, -0.0009349390747956932, -0.0006929570809006691, -0.0005134637467563152, -0.00038051456795074046, -0.0001754280092427507, -0.00021026754984632134, -0.00018606118101160973, -0.00014946253213565797, -0.00011537134560057893, -8.760988566791639e-05, -6.605131056858227e-05, -4.977226126356982e-05, -1.5780786270624958e-05, -2.5416611606488004e-05, -2.4774464691290632e-05, -2.0680035959230736e-05, -1.6844849596964195e-05, -1.3562440472014714e-05, -1.0875128282350488e-05, -8.96988422027789e-06, -7.250029284477932e-06, -5.259662884782301e-06, -5.506183697434608e-06, -5.140490884514293e-06, -4.769656698044855e-06, -4.454310783330584e-06, -4.023872406833107e-06, -3.753043529286515e-06, -3.6851502045465168e-06, -3.1854956432653125e-06, -3.289841060905019e-06, -3.304760866740253e-06, -3.2822229059092933e-06, -3.1313300041801995e-06, -3.110077159362845e-06, -3.1400843454321148e-06, -3.0452385999524267e-06, 0.0, -3.054272383451462e-06, -2.937931412816397e-06, -3.0669568786834134e-06, -3.1019746984384255e-06, -3.04166223941138e-06, -3.0474736831820337e-06, -2.960711753985379e-06, -3.0479020551865688e-06, -2.907011548813898e-06]"
